week_start,brand_id,brand_name,market_id,market_name,channel_id,channel_name,orders_proxy,menu_units,net_sales,avg_check,avg_realized_price,contribution_margin,contribution_margin_pct,promo_mix_pct,value_mix_pct,premium_mix_pct,digital_mix_pct
2025-03-17,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,436,682,9509.0,21.81,13.94,3442.64,0.362,0.0,12.16,47.63,100.0
2025-03-17,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,89,142,1841.22,20.75,12.97,1040.16,0.5649,0.0,11.39,46.66,0.0
2025-03-17,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,169,246,3115.19,18.44,12.66,1704.22,0.5471,0.0,12.76,46.17,100.0
2025-03-17,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,298,403,5290.97,17.76,13.13,2916.21,0.5512,0.0,11.72,48.52,0.0
2025-03-17,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,473,708,9788.24,20.7,13.83,3548.91,0.3626,0.0,12.87,46.56,100.0
2025-03-17,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,89,142,1826.48,20.6,12.86,1032.22,0.5651,0.0,12.26,45.97,0.0
2025-03-17,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,182,261,3342.09,18.37,12.8,1826.58,0.5465,0.0,11.86,46.47,100.0
2025-03-17,qsr,QSR,chicago_il,Chicago,carryout,Carryout,270,366,4970.84,18.42,13.58,2748.85,0.553,0.0,12.79,46.35,0.0
2025-03-17,qsr,QSR,chicago_il,Chicago,delivery,Delivery,428,651,9403.97,21.98,14.45,3419.85,0.3637,0.0,13.2,45.97,100.0
2025-03-17,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,80,131,1767.19,22.07,13.49,999.58,0.5656,0.0,12.52,44.28,0.0
2025-03-17,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,158,232,3057.64,19.4,13.18,1674.79,0.5477,0.0,14.08,43.97,100.0
2025-03-17,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,344,470,6262.12,18.19,13.32,3448.06,0.5506,0.0,11.85,48.62,0.0
2025-03-17,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,516,795,11332.89,21.95,14.26,4092.82,0.3611,0.0,11.62,48.45,100.0
2025-03-17,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,99,158,2055.34,20.67,13.01,1160.83,0.5648,0.0,12.09,45.56,0.0
2025-03-17,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,203,287,3740.18,18.47,13.03,2039.9,0.5454,0.0,11.85,47.08,100.0
2025-03-17,qsr,QSR,denver_co,Denver,carryout,Carryout,388,517,7005.82,18.06,13.55,3879.25,0.5537,0.0,13.45,45.35,0.0
2025-03-17,qsr,QSR,denver_co,Denver,delivery,Delivery,592,897,12950.39,21.87,14.44,4717.36,0.3643,0.0,13.43,44.52,100.0
2025-03-17,qsr,QSR,denver_co,Denver,dine_in,Dine-In,107,168,2261.72,21.19,13.46,1279.44,0.5657,0.0,13.33,43.94,0.0
2025-03-17,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,222,323,4371.37,19.71,13.53,2390.54,0.5469,0.0,12.81,45.23,100.0
2025-03-17,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,355,471,7000.58,19.72,14.86,3888.62,0.5555,0.0,13.85,42.27,0.0
2025-03-17,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,536,838,13492.4,25.16,16.1,4913.24,0.3641,0.0,13.48,44.08,100.0
2025-03-17,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,101,158,2383.32,23.7,15.08,1347.6,0.5654,0.0,13.73,44.23,0.0
2025-03-17,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,212,304,4452.88,20.96,14.65,2445.84,0.5493,0.0,14.16,42.73,100.0
2025-03-17,qsr,QSR,miami_fl,Miami,carryout,Carryout,244,327,4419.66,18.12,13.52,2448.75,0.5541,0.0,14.07,43.74,0.0
2025-03-17,qsr,QSR,miami_fl,Miami,delivery,Delivery,365,575,8199.85,22.45,14.26,2999.88,0.3658,0.0,14.67,41.96,100.0
2025-03-17,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,75,124,1705.74,22.84,13.76,964.5,0.5654,0.0,12.32,45.53,0.0
2025-03-17,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,135,196,2597.4,19.29,13.25,1426.9,0.5494,0.0,14.17,42.82,100.0
2025-03-17,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,363,508,6782.17,18.67,13.35,3740.28,0.5515,0.0,11.9,47.54,0.0
2025-03-17,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,573,885,12343.6,21.53,13.95,4484.95,0.3633,0.0,12.77,44.87,100.0
2025-03-17,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,103,169,2201.87,21.38,13.03,1243.87,0.5649,0.0,12.37,45.03,0.0
2025-03-17,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,234,328,4241.32,18.13,12.93,2317.11,0.5463,0.0,13.12,47.09,100.0
2025-03-17,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,326,455,5838.26,17.92,12.83,3217.88,0.5512,0.0,11.47,47.7,0.0
2025-03-17,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,537,820,11049.55,20.58,13.48,4011.21,0.363,0.0,12.59,46.15,100.0
2025-03-17,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,100,160,2035.07,20.26,12.72,1146.99,0.5636,0.0,12.1,48.01,0.0
2025-03-17,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,206,290,3638.82,17.65,12.55,1987.57,0.5462,0.0,12.05,46.32,100.0
2025-03-17,qsr,QSR,new_york_ny,New York City,carryout,Carryout,349,464,7082.2,20.3,15.26,3928.09,0.5546,0.0,14.88,41.75,0.0
2025-03-17,qsr,QSR,new_york_ny,New York City,delivery,Delivery,510,795,12917.82,25.31,16.25,4722.8,0.3656,0.0,15.1,42.14,100.0
2025-03-17,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,99,160,2435.24,24.61,15.22,1381.05,0.5671,0.0,14.63,41.52,0.0
2025-03-17,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,205,287,4286.41,20.94,14.94,2356.72,0.5498,0.0,15.15,40.96,100.0
2025-03-17,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,339,461,6061.69,17.88,13.15,3341.93,0.5513,0.0,12.24,47.04,0.0
2025-03-17,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,536,807,11272.63,21.05,13.97,4083.96,0.3623,0.0,12.91,46.88,100.0
2025-03-17,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,95,155,1995.1,21.02,12.87,1129.09,0.5659,0.0,12.06,44.78,0.0
2025-03-17,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,200,294,3727.92,18.65,12.68,2042.0,0.5478,0.0,13.1,44.41,100.0
2025-03-17,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,291,391,5616.85,19.28,14.37,3117.99,0.5551,0.0,13.85,43.29,0.0
2025-03-17,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,432,683,10661.94,24.66,15.61,3882.13,0.3641,0.0,13.3,44.78,100.0
2025-03-17,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,82,134,1962.1,23.89,14.64,1109.48,0.5655,0.0,12.72,43.37,0.0
2025-03-17,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,174,243,3492.31,20.03,14.37,1910.83,0.5472,0.0,14.37,44.71,100.0
2025-03-24,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,320,444,5304.76,16.6,11.95,2927.33,0.5518,7.74,12.99,47.14,0.0
2025-03-24,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,464,706,9750.85,21.0,13.81,3537.05,0.3627,0.0,12.56,45.68,100.0
2025-03-24,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,83,138,1787.23,21.43,12.95,1009.42,0.5648,0.0,11.23,45.9,0.0
2025-03-24,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,194,281,3274.46,16.86,11.65,1789.68,0.5466,7.79,13.71,46.16,100.0
2025-03-24,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,333,455,5373.88,16.12,11.81,2969.42,0.5526,7.75,13.01,44.74,0.0
2025-03-24,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,464,713,9918.53,21.37,13.91,3586.44,0.3616,0.0,12.73,46.81,100.0
2025-03-24,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,90,146,1882.7,20.97,12.9,1063.61,0.5649,0.0,11.9,45.63,0.0
2025-03-24,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,208,298,3470.03,16.68,11.64,1897.39,0.5468,7.77,13.31,46.84,100.0
2025-03-24,qsr,QSR,chicago_il,Chicago,carryout,Carryout,309,412,4980.44,16.14,12.09,2765.73,0.5553,7.76,15.18,42.43,0.0
2025-03-24,qsr,QSR,chicago_il,Chicago,delivery,Delivery,411,628,8987.52,21.85,14.31,3272.98,0.3642,0.0,13.59,44.57,100.0
2025-03-24,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,79,129,1731.68,21.91,13.42,979.64,0.5657,0.0,12.78,44.0,0.0
2025-03-24,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,177,262,3168.38,17.85,12.09,1737.51,0.5484,7.74,14.18,44.33,100.0
2025-03-24,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,373,522,6269.4,16.81,12.01,3465.29,0.5527,7.75,12.18,45.33,0.0
2025-03-24,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,529,824,11689.99,22.09,14.19,4229.93,0.3618,0.0,11.84,48.8,100.0
2025-03-24,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,96,158,2063.76,21.45,13.06,1164.95,0.5645,0.0,11.93,47.42,0.0
2025-03-24,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,228,328,3963.88,17.41,12.09,2159.19,0.5447,7.74,11.98,49.06,100.0
2025-03-24,qsr,QSR,denver_co,Denver,carryout,Carryout,416,567,6920.85,16.63,12.21,3841.72,0.5551,7.75,15.0,41.92,0.0
2025-03-24,qsr,QSR,denver_co,Denver,delivery,Delivery,601,897,12900.65,21.46,14.38,4701.09,0.3644,0.0,14.02,43.28,100.0
2025-03-24,qsr,QSR,denver_co,Denver,dine_in,Dine-In,107,169,2311.11,21.69,13.68,1305.14,0.5647,0.0,12.69,45.12,0.0
2025-03-24,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,245,352,4306.23,17.6,12.23,2363.63,0.5489,7.75,14.02,44.62,100.0
2025-03-24,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,398,551,7593.5,19.07,13.78,4205.45,0.5538,7.75,14.64,43.0,0.0
2025-03-24,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,544,838,13329.75,24.52,15.91,4859.09,0.3645,0.0,14.86,43.83,100.0
2025-03-24,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,97,159,2379.83,24.48,14.97,1346.54,0.5658,0.0,14.14,43.17,0.0
2025-03-24,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,243,343,4563.46,18.76,13.3,2514.32,0.551,7.75,15.0,41.34,100.0
2025-03-24,qsr,QSR,miami_fl,Miami,carryout,Carryout,259,364,4416.41,17.03,12.13,2457.98,0.5566,7.75,15.93,41.09,0.0
2025-03-24,qsr,QSR,miami_fl,Miami,delivery,Delivery,374,566,8060.11,21.53,14.24,2944.44,0.3653,0.0,15.0,42.01,100.0
2025-03-24,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,78,122,1654.1,21.29,13.56,936.31,0.5661,0.0,13.14,44.42,0.0
2025-03-24,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,161,230,2761.65,17.16,12.01,1519.5,0.5502,7.76,15.68,40.91,100.0
2025-03-24,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,421,566,6842.37,16.25,12.09,3780.29,0.5525,7.76,13.16,46.57,0.0
2025-03-24,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,588,877,12215.49,20.76,13.93,4434.55,0.363,0.0,13.29,45.75,100.0
2025-03-24,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,105,175,2290.01,21.71,13.09,1290.92,0.5637,0.0,13.17,45.63,0.0
2025-03-24,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,239,344,4058.35,16.96,11.8,2221.98,0.5475,7.74,13.5,45.69,100.0
2025-03-24,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,375,525,6173.84,16.47,11.76,3406.69,0.5518,7.76,12.07,47.58,0.0
2025-03-24,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,514,802,10933.65,21.29,13.63,3964.16,0.3626,0.0,11.31,47.26,100.0
2025-03-24,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,99,158,2027.2,20.46,12.83,1141.86,0.5633,0.0,11.46,48.06,0.0
2025-03-24,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,225,323,3708.28,16.51,11.48,2026.76,0.5465,7.74,12.57,46.17,100.0
2025-03-24,qsr,QSR,new_york_ny,New York City,carryout,Carryout,381,516,7150.36,18.77,13.86,3975.45,0.556,7.74,15.63,40.92,0.0
2025-03-24,qsr,QSR,new_york_ny,New York City,delivery,Delivery,527,792,12958.44,24.6,16.36,4728.85,0.3649,0.0,14.46,41.75,100.0
2025-03-24,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,95,152,2323.72,24.48,15.29,1316.29,0.5665,0.0,14.51,42.49,0.0
2025-03-24,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,223,325,4379.12,19.6,13.47,2412.81,0.551,7.75,16.66,39.76,100.0
2025-03-24,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,369,506,6095.68,16.53,12.05,3366.54,0.5523,7.75,12.62,45.93,0.0
2025-03-24,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,522,788,10945.36,20.97,13.89,3971.6,0.3629,0.0,12.63,45.3,100.0
2025-03-24,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,97,154,2003.73,20.75,13.01,1130.27,0.5641,0.0,11.95,45.9,0.0
2025-03-24,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,215,317,3737.91,17.39,11.79,2044.28,0.5469,7.74,12.65,46.16,100.0
2025-03-24,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,340,459,6007.23,17.65,13.09,3338.75,0.5558,7.77,15.29,42.09,0.0
2025-03-24,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,438,690,10864.24,24.78,15.75,3948.38,0.3634,0.0,12.92,44.97,100.0
2025-03-24,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,86,137,2010.79,23.28,14.68,1136.19,0.565,0.0,12.86,44.71,0.0
2025-03-24,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,196,276,3603.63,18.4,13.06,1976.83,0.5486,7.75,14.61,42.58,100.0
2025-03-31,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,296,406,5271.67,17.8,12.98,2910.48,0.5521,0.0,12.26,48.08,0.0
2025-03-31,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,452,687,9598.2,21.23,13.97,3474.02,0.3619,0.0,12.1,47.35,100.0
2025-03-31,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,88,140,1802.05,20.58,12.87,1018.24,0.565,0.0,12.37,46.43,0.0
2025-03-31,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,170,244,3128.01,18.43,12.82,1708.58,0.5462,0.0,12.05,47.51,100.0
2025-03-31,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,297,415,5387.69,18.13,12.98,2975.93,0.5524,0.0,11.61,45.78,0.0
2025-03-31,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,456,699,9616.79,21.08,13.76,3491.99,0.3631,0.0,12.64,45.57,100.0
2025-03-31,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,88,142,1831.04,20.74,12.89,1036.1,0.5659,0.0,11.45,45.7,0.0
2025-03-31,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,183,258,3321.65,18.16,12.87,1814.45,0.5462,0.0,12.01,47.04,100.0
2025-03-31,qsr,QSR,chicago_il,Chicago,carryout,Carryout,269,375,5046.62,18.76,13.46,2793.26,0.5535,0.0,13.43,45.07,0.0
2025-03-31,qsr,QSR,chicago_il,Chicago,delivery,Delivery,417,629,9021.99,21.64,14.34,3287.14,0.3643,0.0,13.14,44.63,100.0
2025-03-31,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,81,133,1782.41,21.93,13.4,1008.57,0.5658,0.0,13.27,43.9,0.0
2025-03-31,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,160,236,3117.04,19.43,13.21,1708.55,0.5481,0.0,13.99,44.31,100.0
2025-03-31,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,336,458,6057.42,18.05,13.23,3336.32,0.5508,0.0,12.49,47.82,0.0
2025-03-31,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,504,792,11266.35,22.35,14.23,4076.65,0.3618,0.0,11.25,46.73,100.0
2025-03-31,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,97,160,2120.29,21.82,13.25,1194.34,0.5633,0.0,11.67,47.59,0.0
2025-03-31,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,198,289,3761.83,18.96,13.02,2057.41,0.5469,0.0,11.23,47.5,100.0
2025-03-31,qsr,QSR,denver_co,Denver,carryout,Carryout,363,504,6877.31,18.95,13.65,3803.42,0.553,0.0,13.12,44.46,0.0
2025-03-31,qsr,QSR,denver_co,Denver,delivery,Delivery,587,902,13143.15,22.38,14.57,4777.04,0.3635,0.0,13.67,45.38,100.0
2025-03-31,qsr,QSR,denver_co,Denver,dine_in,Dine-In,104,169,2305.18,22.08,13.64,1302.84,0.5652,0.0,13.03,44.92,0.0
2025-03-31,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,230,326,4390.47,19.1,13.47,2404.9,0.5478,0.0,13.0,45.43,100.0
2025-03-31,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,340,466,7005.38,20.61,15.03,3882.08,0.5542,0.0,13.97,44.28,0.0
2025-03-31,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,553,848,13418.71,24.27,15.82,4903.34,0.3654,0.0,14.76,41.88,100.0
2025-03-31,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,97,161,2416.12,24.9,15.01,1366.45,0.5656,0.0,13.49,43.96,0.0
2025-03-31,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,217,302,4498.96,20.74,14.9,2465.1,0.5479,0.0,13.92,44.38,100.0
2025-03-31,qsr,QSR,miami_fl,Miami,carryout,Carryout,240,335,4508.94,18.78,13.46,2501.08,0.5547,0.0,14.73,42.71,0.0
2025-03-31,qsr,QSR,miami_fl,Miami,delivery,Delivery,359,564,8110.22,22.62,14.38,2959.92,0.365,0.0,14.12,42.33,100.0
2025-03-31,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,74,123,1679.29,22.56,13.65,950.36,0.5659,0.0,12.44,43.75,0.0
2025-03-31,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,148,207,2694.68,18.19,13.02,1484.03,0.5507,0.0,15.66,41.77,100.0
2025-03-31,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,373,518,6789.12,18.2,13.11,3754.08,0.553,0.0,12.78,45.34,0.0
2025-03-31,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,579,884,12310.03,21.25,13.93,4480.88,0.364,0.0,12.47,44.35,100.0
2025-03-31,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,108,169,2216.71,20.57,13.12,1249.9,0.5639,0.0,12.65,45.94,0.0
2025-03-31,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,221,321,4106.14,18.62,12.79,2250.52,0.5481,0.0,13.01,45.46,100.0
2025-03-31,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,336,462,5940.28,17.66,12.86,3268.76,0.5503,0.0,12.33,47.6,0.0
2025-03-31,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,536,821,11230.76,20.94,13.68,4067.5,0.3622,0.0,11.9,46.99,100.0
2025-03-31,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,94,154,1983.72,21.01,12.88,1116.14,0.5626,0.0,11.76,48.15,0.0
2025-03-31,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,206,299,3782.73,18.36,12.65,2066.92,0.5464,0.0,11.7,47.68,100.0
2025-03-31,qsr,QSR,new_york_ny,New York City,carryout,Carryout,328,458,6928.54,21.11,15.13,3849.8,0.5556,0.0,15.56,41.52,0.0
2025-03-31,qsr,QSR,new_york_ny,New York City,delivery,Delivery,524,789,13014.59,24.85,16.5,4743.67,0.3645,0.0,13.98,43.3,100.0
2025-03-31,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,97,153,2332.11,24.15,15.24,1322.39,0.567,0.0,14.86,42.33,0.0
2025-03-31,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,203,287,4281.32,21.12,14.92,2354.62,0.55,0.0,15.2,41.56,100.0
2025-03-31,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,330,454,5984.05,18.12,13.18,3304.66,0.5522,0.0,11.77,47.16,0.0
2025-03-31,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,518,805,11294.41,21.82,14.03,4098.31,0.3629,0.0,12.29,46.71,100.0
2025-03-31,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,98,159,2056.4,20.97,12.93,1160.87,0.5645,0.0,12.35,45.87,0.0
2025-03-31,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,199,288,3736.2,18.75,12.97,2039.25,0.5458,0.0,12.6,47.67,100.0
2025-03-31,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,294,398,5756.68,19.6,14.46,3194.43,0.5549,0.0,13.76,43.41,0.0
2025-03-31,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,463,712,11174.26,24.14,15.69,4061.08,0.3634,0.0,13.2,44.5,100.0
2025-03-31,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,86,137,2020.31,23.42,14.75,1141.41,0.565,0.0,12.35,44.33,0.0
2025-03-31,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,182,253,3651.06,20.09,14.43,1998.42,0.5474,0.0,13.74,44.76,100.0
2025-04-07,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,282,394,5144.68,18.23,13.06,2836.78,0.5514,0.0,11.77,47.47,0.0
2025-04-07,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,445,687,9638.96,21.68,14.03,3488.6,0.3619,0.0,11.85,48.39,100.0
2025-04-07,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,87,139,1789.16,20.64,12.87,1010.98,0.5651,0.0,12.09,46.93,0.0
2025-04-07,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,174,243,3121.35,17.94,12.85,1703.74,0.5458,0.0,11.83,46.3,100.0
2025-04-07,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,305,415,5409.8,17.72,13.04,2983.37,0.5515,0.0,12.52,47.82,0.0
2025-04-07,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,469,700,9725.0,20.73,13.89,3519.62,0.3619,0.0,12.6,46.43,100.0
2025-04-07,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,87,141,1811.75,20.79,12.85,1024.42,0.5654,0.0,11.87,46.34,0.0
2025-04-07,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,178,263,3364.34,18.85,12.79,1836.89,0.546,0.0,12.4,47.18,100.0
2025-04-07,qsr,QSR,chicago_il,Chicago,carryout,Carryout,277,371,4953.25,17.87,13.35,2743.6,0.5539,0.0,13.38,44.23,0.0
2025-04-07,qsr,QSR,chicago_il,Chicago,delivery,Delivery,423,636,9156.62,21.66,14.4,3327.5,0.3634,0.0,13.29,44.12,100.0
2025-04-07,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,80,126,1697.93,21.22,13.48,960.04,0.5654,0.0,12.62,44.87,0.0
2025-04-07,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,167,234,3087.32,18.46,13.19,1692.6,0.5482,0.0,13.34,43.98,100.0
2025-04-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,329,451,5936.37,18.03,13.16,3277.08,0.552,0.0,11.9,47.06,0.0
2025-04-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,524,806,11402.35,21.77,14.15,4123.03,0.3616,0.0,12.0,48.21,100.0
2025-04-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,98,158,2094.05,21.36,13.25,1180.36,0.5637,0.0,11.12,47.81,0.0
2025-04-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,199,291,3764.28,18.91,12.94,2056.86,0.5464,0.0,12.39,46.78,100.0
2025-04-07,qsr,QSR,denver_co,Denver,carryout,Carryout,370,502,6823.56,18.45,13.59,3780.48,0.554,0.0,12.98,45.74,0.0
2025-04-07,qsr,QSR,denver_co,Denver,delivery,Delivery,563,871,12682.64,22.54,14.56,4603.64,0.363,0.0,13.91,44.95,100.0
2025-04-07,qsr,QSR,denver_co,Denver,dine_in,Dine-In,110,173,2352.15,21.33,13.6,1328.33,0.5647,0.0,13.18,44.33,0.0
2025-04-07,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,215,312,4176.95,19.45,13.39,2290.98,0.5485,0.0,12.91,45.08,100.0
2025-04-07,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,335,466,7027.65,20.97,15.08,3890.04,0.5535,0.0,13.97,44.75,0.0
2025-04-07,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,534,822,13295.09,24.9,16.17,4837.83,0.3639,0.0,13.54,44.25,100.0
2025-04-07,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,101,161,2427.14,24.12,15.08,1370.88,0.5648,0.0,13.43,44.72,0.0
2025-04-07,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,202,292,4298.87,21.27,14.72,2357.58,0.5484,0.0,14.27,43.47,100.0
2025-04-07,qsr,QSR,miami_fl,Miami,carryout,Carryout,234,328,4444.01,19.01,13.55,2462.55,0.5541,0.0,14.03,43.41,0.0
2025-04-07,qsr,QSR,miami_fl,Miami,delivery,Delivery,358,563,8032.95,22.44,14.27,2936.47,0.3656,0.0,14.8,42.64,100.0
2025-04-07,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,74,121,1668.71,22.44,13.79,943.02,0.5651,0.0,12.17,45.29,0.0
