week_start,year_week,brand_id,market_id,store_id,channel,channel_name,price_zone,income_band_proxy,digital_flag,avg_items_per_check_proxy,transaction_count_proxy,avg_check_proxy,menu_units,net_sales,contribution_margin,contribution_margin_pct,avg_net_price,promo_mix_pct,value_mix_pct,premium_mix_pct,unique_items_sold,seasonal_factor,macro_factor,holiday_bump
2025-03-10,2025-03-10,tacobell,new_york_ny,tacobell_new_york_ny,pickup_app,Pickup / App,modeled,mixed,true,2.7,245,14.08,688,3450.72,2031.59,0.5887,5.02,0.0,37.34,30.11,,1,1,0
2025-03-10,2025-03-10,tacobell,phoenix_az,tacobell_phoenix_az,carryout,Carryout,modeled,mixed,false,2.3,90,9.48,211,854.4,512.32,0.5996,4.05,0.0,36.29,30.49,,1,1,0
2025-03-10,2025-03-10,tacobell,phoenix_az,tacobell_phoenix_az,delivery,Delivery,modeled,mixed,true,3.0,96,13.65,298,1314.36,567.86,0.432,4.41,0.0,35.62,31.51,,1,1,0
2025-03-10,2025-03-10,tacobell,phoenix_az,tacobell_phoenix_az,dine_in,Dine-In,modeled,mixed,false,2.1,112,8.69,238,972.6,593.77,0.6105,4.09,0.0,36.59,30.25,,1,1,0
2025-03-10,2025-03-10,tacobell,phoenix_az,tacobell_phoenix_az,drive_thru,Drive-Thru,modeled,mixed,false,2.8,389,11.38,1072,4423.9,2642.87,0.5974,4.13,0.0,36.58,29.77,,1,1,0
2025-03-10,2025-03-10,tacobell,phoenix_az,tacobell_phoenix_az,pickup_app,Pickup / App,modeled,mixed,true,2.7,174,11.4,486,1981.76,1171.6,0.5912,4.08,0.0,36.87,29.74,,1,1,0
2025-03-10,2025-03-10,tacobell,seattle_wa,tacobell_seattle_wa,carryout,Carryout,modeled,mixed,false,2.3,111,11.35,264,1257.24,751.21,0.5975,4.76,0.0,35.24,30.34,,1,1,0
2025-03-10,2025-03-10,tacobell,seattle_wa,tacobell_seattle_wa,delivery,Delivery,modeled,mixed,true,3.0,130,15.46,393,2008.77,866.87,0.4315,5.11,0.0,37.2,29.09,,1,1,0
2025-03-10,2025-03-10,tacobell,seattle_wa,tacobell_seattle_wa,dine_in,Dine-In,modeled,mixed,false,2.1,139,10.32,294,1431.31,868.37,0.6067,4.87,0.0,35.62,30.68,,1,1,0
2025-03-10,2025-03-10,tacobell,seattle_wa,tacobell_seattle_wa,drive_thru,Drive-Thru,modeled,mixed,false,2.8,510,13.36,1406,6812.57,4054.65,0.5952,4.85,0.0,35.57,31.34,,1,1,0
2025-03-10,2025-03-10,tacobell,seattle_wa,tacobell_seattle_wa,pickup_app,Pickup / App,modeled,mixed,true,2.7,234,12.94,637,3025.57,1777.68,0.5876,4.75,0.0,36.36,30.79,,1,1,0
2025-03-17,2025-03-17,tacobell,atlanta_ga,tacobell_atlanta_ga,carryout,Carryout,modeled,mixed,false,2.3,100,9.68,236,964.95,574.74,0.5956,4.09,0.0,36.75,31.4,,1,1,0
2025-03-17,2025-03-17,tacobell,atlanta_ga,tacobell_atlanta_ga,delivery,Delivery,modeled,mixed,true,3.0,112,13.1,331,1464.8,629.01,0.4294,4.43,0.0,37.91,30.31,,1,1,0
2025-03-17,2025-03-17,tacobell,atlanta_ga,tacobell_atlanta_ga,dine_in,Dine-In,modeled,mixed,false,2.1,128,8.56,268,1096.26,666.26,0.6078,4.09,0.0,37.24,30.33,,1,1,0
2025-03-17,2025-03-17,tacobell,atlanta_ga,tacobell_atlanta_ga,drive_thru,Drive-Thru,modeled,mixed,false,2.8,425,11.53,1188,4898.73,2928.22,0.5978,4.12,0.0,35.07,30.9,,1,1,0
2025-03-17,2025-03-17,tacobell,atlanta_ga,tacobell_atlanta_ga,pickup_app,Pickup / App,modeled,mixed,true,2.7,199,11.12,552,2215.56,1308.65,0.5907,4.01,0.0,37.63,29.44,,1,1,0
2025-03-17,2025-03-17,tacobell,charlotte_nc,tacobell_charlotte_nc,carryout,Carryout,modeled,mixed,false,2.3,76,9.78,178,739.93,439.01,0.5933,4.16,0.0,37.19,30.24,,1,1,0
2025-03-17,2025-03-17,tacobell,charlotte_nc,tacobell_charlotte_nc,delivery,Delivery,modeled,mixed,true,3.0,87,13.46,265,1168.92,503.32,0.4306,4.41,0.0,37.02,30.5,,1,1,0
2025-03-17,2025-03-17,tacobell,charlotte_nc,tacobell_charlotte_nc,dine_in,Dine-In,modeled,mixed,false,2.1,92,8.91,199,822.8,499.75,0.6074,4.13,0.0,37.59,28.84,,1,1,0
2025-03-17,2025-03-17,tacobell,charlotte_nc,tacobell_charlotte_nc,drive_thru,Drive-Thru,modeled,mixed,false,2.8,323,11.85,917,3828.36,2279.66,0.5955,4.17,0.0,36.07,30.01,,1,1,0
2025-03-17,2025-03-17,tacobell,charlotte_nc,tacobell_charlotte_nc,pickup_app,Pickup / App,modeled,mixed,true,2.7,151,11.03,409,1670.86,983.77,0.5888,4.09,0.0,35.71,31.58,,1,1,0
2025-03-17,2025-03-17,tacobell,chicago_il,tacobell_chicago_il,carryout,Carryout,modeled,mixed,false,2.3,108,10.21,252,1101.37,656.55,0.5961,4.37,0.0,35.47,30.82,,1,1,0
2025-03-17,2025-03-17,tacobell,chicago_il,tacobell_chicago_il,delivery,Delivery,modeled,mixed,true,3.0,122,13.93,362,1705.33,737.54,0.4325,4.71,0.0,34.41,31.56,,1,1,0
2025-03-17,2025-03-17,tacobell,chicago_il,tacobell_chicago_il,dine_in,Dine-In,modeled,mixed,false,2.1,131,9.32,281,1224.35,748.27,0.6112,4.36,0.0,34.87,30.34,,1,1,0
2025-03-17,2025-03-17,tacobell,chicago_il,tacobell_chicago_il,drive_thru,Drive-Thru,modeled,mixed,false,2.8,473,12.38,1327,5858.83,3479.42,0.5939,4.42,0.0,36.6,31.07,,1,1,0
2025-03-17,2025-03-17,tacobell,chicago_il,tacobell_chicago_il,pickup_app,Pickup / App,modeled,mixed,true,2.7,218,11.49,580,2506.95,1482.15,0.5912,4.32,0.0,34.96,30.38,,1,1,0
2025-03-17,2025-03-17,tacobell,dallas_tx,tacobell_dallas_tx,carryout,Carryout,modeled,mixed,false,2.3,118,9.35,269,1102.35,658.48,0.5973,4.1,0.0,36.14,31.19,,1,1,0
2025-03-17,2025-03-17,tacobell,dallas_tx,tacobell_dallas_tx,delivery,Delivery,modeled,mixed,true,3.0,124,13.62,377,1682.64,723.02,0.4297,4.46,0.0,37.1,30.82,,1,1,0
2025-03-17,2025-03-17,tacobell,dallas_tx,tacobell_dallas_tx,dine_in,Dine-In,modeled,mixed,false,2.1,135,8.71,281,1174.87,713.41,0.6072,4.18,0.0,36.94,29.45,,1,1,0
2025-03-17,2025-03-17,tacobell,dallas_tx,tacobell_dallas_tx,drive_thru,Drive-Thru,modeled,mixed,false,2.8,488,11.66,1372,5691.11,3390.63,0.5958,4.15,0.0,37.7,28.95,,1,1,0
2025-03-17,2025-03-17,tacobell,dallas_tx,tacobell_dallas_tx,pickup_app,Pickup / App,modeled,mixed,true,2.7,228,11.21,626,2552.25,1501.96,0.5885,4.08,0.0,37.6,30.83,,1,1,0
2025-03-17,2025-03-17,tacobell,denver_co,tacobell_denver_co,carryout,Carryout,modeled,mixed,false,2.3,114,9.91,258,1134.32,678.3,0.598,4.4,0.0,34.7,30.94,,1,1,0
2025-03-17,2025-03-17,tacobell,denver_co,tacobell_denver_co,delivery,Delivery,modeled,mixed,true,3.0,123,14.61,376,1802.39,775.15,0.4301,4.79,0.0,36.32,30.54,,1,1,0
2025-03-17,2025-03-17,tacobell,denver_co,tacobell_denver_co,dine_in,Dine-In,modeled,mixed,false,2.1,138,9.37,293,1295.53,786.68,0.6072,4.42,0.0,35.42,31.58,,1,1,0
2025-03-17,2025-03-17,tacobell,denver_co,tacobell_denver_co,drive_thru,Drive-Thru,modeled,mixed,false,2.8,481,12.88,1389,6189.84,3678.09,0.5942,4.46,0.0,36.76,30.24,,1,1,0
2025-03-17,2025-03-17,tacobell,denver_co,tacobell_denver_co,pickup_app,Pickup / App,modeled,mixed,true,2.7,224,11.98,609,2681.89,1580.78,0.5894,4.4,0.0,35.71,30.8,,1,1,0
2025-03-17,2025-03-17,tacobell,los_angeles_ca,tacobell_los_angeles_ca,carryout,Carryout,modeled,mixed,false,2.3,122,11.52,287,1404.73,837.39,0.5961,4.89,0.0,36.9,30.89,,1,1,0
2025-03-17,2025-03-17,tacobell,los_angeles_ca,tacobell_los_angeles_ca,delivery,Delivery,modeled,mixed,true,3.0,140,15.31,415,2145.95,928.88,0.4329,5.17,0.0,37.95,28.49,,1,1,0
2025-03-17,2025-03-17,tacobell,los_angeles_ca,tacobell_los_angeles_ca,dine_in,Dine-In,modeled,mixed,false,2.1,154,10.16,322,1565.69,954.73,0.6098,4.86,0.0,37.05,29.61,,1,1,0
2025-03-17,2025-03-17,tacobell,los_angeles_ca,tacobell_los_angeles_ca,drive_thru,Drive-Thru,modeled,mixed,false,2.8,527,13.57,1470,7155.74,4264.34,0.5959,4.87,0.0,36.2,31.26,,1,1,0
2025-03-17,2025-03-17,tacobell,los_angeles_ca,tacobell_los_angeles_ca,pickup_app,Pickup / App,modeled,mixed,true,2.7,237,13.36,650,3163.66,1863.09,0.5889,4.87,0.0,36.67,30.82,,1,1,0
2025-03-17,2025-03-17,tacobell,miami_fl,tacobell_miami_fl,carryout,Carryout,modeled,mixed,false,2.3,106,10.22,245,1080.9,645.21,0.5969,4.41,0.0,37.16,30.67,,1,1,0
2025-03-17,2025-03-17,tacobell,miami_fl,tacobell_miami_fl,delivery,Delivery,modeled,mixed,true,3.0,116,14.25,347,1646.41,713.51,0.4334,4.74,0.0,35.32,30.15,,1,1,0
2025-03-17,2025-03-17,tacobell,miami_fl,tacobell_miami_fl,dine_in,Dine-In,modeled,mixed,false,2.1,125,9.42,271,1181.12,720.11,0.6097,4.36,0.0,37.53,29.65,,1,1,0
2025-03-17,2025-03-17,tacobell,miami_fl,tacobell_miami_fl,drive_thru,Drive-Thru,modeled,mixed,false,2.8,461,12.36,1282,5696.17,3389.53,0.5951,4.44,0.0,37.29,30.81,,1,1,0
2025-03-17,2025-03-17,tacobell,miami_fl,tacobell_miami_fl,pickup_app,Pickup / App,modeled,mixed,true,2.7,218,11.67,578,2540.78,1495.09,0.5884,4.4,0.0,36.39,31.78,,1,1,0
2025-03-17,2025-03-17,tacobell,minneapolis_mn,tacobell_minneapolis_mn,carryout,Carryout,modeled,mixed,false,2.3,104,9.91,241,1029.72,612.5,0.5948,4.27,0.0,36.4,30.44,,1,1,0
2025-03-17,2025-03-17,tacobell,minneapolis_mn,tacobell_minneapolis_mn,delivery,Delivery,modeled,mixed,true,3.0,119,13.43,351,1601.49,691.02,0.4315,4.56,0.0,35.88,29.77,,1,1,0
2025-03-17,2025-03-17,tacobell,minneapolis_mn,tacobell_minneapolis_mn,dine_in,Dine-In,modeled,mixed,false,2.1,129,8.84,267,1136.23,690.16,0.6074,4.26,0.0,35.18,31.29,,1,1,0
2025-03-17,2025-03-17,tacobell,minneapolis_mn,tacobell_minneapolis_mn,drive_thru,Drive-Thru,modeled,mixed,false,2.8,445,12.42,1295,5528.39,3286.49,0.5945,4.27,0.0,36.44,31.11,,1,1,0
2025-03-17,2025-03-17,tacobell,minneapolis_mn,tacobell_minneapolis_mn,pickup_app,Pickup / App,modeled,mixed,true,2.7,211,11.38,578,2397.77,1420.26,0.5923,4.15,0.0,34.37,30.75,,1,1,0
2025-03-17,2025-03-17,tacobell,nashville_tn,tacobell_nashville_tn,carryout,Carryout,modeled,mixed,false,2.3,89,9.42,207,841.31,501.78,0.5964,4.06,0.0,35.13,31.51,,1,1,0
2025-03-17,2025-03-17,tacobell,nashville_tn,tacobell_nashville_tn,delivery,Delivery,modeled,mixed,true,3.0,98,12.79,291,1253.02,540.87,0.4317,4.31,0.0,35.36,31.73,,1,1,0
2025-03-17,2025-03-17,tacobell,nashville_tn,tacobell_nashville_tn,dine_in,Dine-In,modeled,mixed,false,2.1,107,8.33,221,893.06,542.1,0.607,4.04,0.0,36.25,30.51,,1,1,0
2025-03-17,2025-03-17,tacobell,nashville_tn,tacobell_nashville_tn,drive_thru,Drive-Thru,modeled,mixed,false,2.8,363,11.86,1054,4303.17,2557.94,0.5944,4.08,0.0,36.98,29.33,,1,1,0
2025-03-17,2025-03-17,tacobell,nashville_tn,tacobell_nashville_tn,pickup_app,Pickup / App,modeled,mixed,true,2.7,174,11.12,481,1929.54,1134.27,0.5878,4.01,0.0,37.04,30.18,,1,1,0
2025-03-17,2025-03-17,tacobell,new_york_ny,tacobell_new_york_ny,carryout,Carryout,modeled,mixed,false,2.3,129,11.62,298,1504.78,898.13,0.5969,5.05,0.0,37.14,30.0,,1,1,0
2025-03-17,2025-03-17,tacobell,new_york_ny,tacobell_new_york_ny,delivery,Delivery,modeled,mixed,true,3.0,148,15.86,440,2346.39,1012.88,0.4317,5.33,0.0,38.22,29.29,,1,1,0
2025-03-17,2025-03-17,tacobell,new_york_ny,tacobell_new_york_ny,dine_in,Dine-In,modeled,mixed,false,2.1,152,11.03,330,1673.41,1015.01,0.6066,5.07,0.0,37.76,29.88,,1,1,0
2025-03-17,2025-03-17,tacobell,new_york_ny,tacobell_new_york_ny,drive_thru,Drive-Thru,modeled,mixed,false,2.8,551,13.93,1527,7675.46,4590.04,0.598,5.03,0.0,36.17,30.95,,1,1,0
2025-03-17,2025-03-17,tacobell,new_york_ny,tacobell_new_york_ny,pickup_app,Pickup / App,modeled,mixed,true,2.7,266,13.28,706,3539.08,2089.26,0.5903,5.01,0.0,37.15,29.8,,1,1,0
2025-03-17,2025-03-17,tacobell,phoenix_az,tacobell_phoenix_az,carryout,Carryout,modeled,mixed,false,2.3,93,9.48,212,884.01,525.29,0.5942,4.17,0.0,36.95,30.76,,1,1,0
2025-03-17,2025-03-17,tacobell,phoenix_az,tacobell_phoenix_az,delivery,Delivery,modeled,mixed,true,3.0,99,13.08,292,1293.19,557.2,0.4309,4.43,0.0,36.91,30.64,,1,1,0
2025-03-17,2025-03-17,tacobell,phoenix_az,tacobell_phoenix_az,dine_in,Dine-In,modeled,mixed,false,2.1,107,8.85,227,942.96,573.04,0.6077,4.15,0.0,37.59,29.41,,1,1,0
2025-03-17,2025-03-17,tacobell,phoenix_az,tacobell_phoenix_az,drive_thru,Drive-Thru,modeled,mixed,false,2.8,381,11.84,1102,4512.9,2693.49,0.5968,4.1,0.0,37.33,30.7,,1,1,0
2025-03-17,2025-03-17,tacobell,phoenix_az,tacobell_phoenix_az,pickup_app,Pickup / App,modeled,mixed,true,2.7,179,11.01,492,1971.73,1167.43,0.5921,4.01,0.0,36.78,30.34,,1,1,0
2025-03-17,2025-03-17,tacobell,seattle_wa,tacobell_seattle_wa,carryout,Carryout,modeled,mixed,false,2.3,117,11.02,268,1285.11,767.2,0.597,4.8,0.0,35.79,30.22,,1,1,0
2025-03-17,2025-03-17,tacobell,seattle_wa,tacobell_seattle_wa,delivery,Delivery,modeled,mixed,true,3.0,127,15.6,385,1975.58,852.47,0.4315,5.13,0.0,35.38,31.43,,1,1,0
2025-03-17,2025-03-17,tacobell,seattle_wa,tacobell_seattle_wa,dine_in,Dine-In,modeled,mixed,false,2.1,134,10.49,291,1410.05,856.31,0.6073,4.85,0.0,34.24,32.56,,1,1,0
2025-03-17,2025-03-17,tacobell,seattle_wa,tacobell_seattle_wa,drive_thru,Drive-Thru,modeled,mixed,false,2.8,484,13.62,1387,6588.43,3929.02,0.5964,4.75,0.0,36.47,30.23,,1,1,0
2025-03-17,2025-03-17,tacobell,seattle_wa,tacobell_seattle_wa,pickup_app,Pickup / App,modeled,mixed,true,2.7,226,12.64,610,2857.65,1689.58,0.5912,4.68,0.0,35.38,30.72,,1,1,0
2025-03-24,2025-03-24,tacobell,atlanta_ga,tacobell_atlanta_ga,carryout,Carryout,modeled,mixed,false,2.3,122,8.44,280,1026.74,609.97,0.5941,3.67,9.09,39.99,28.77,,1,1,0
2025-03-24,2025-03-24,tacobell,atlanta_ga,tacobell_atlanta_ga,delivery,Delivery,modeled,mixed,true,3.0,130,12.31,403,1598.0,683.71,0.4279,3.97,9.12,39.99,29.92,,1,1,0
2025-03-24,2025-03-24,tacobell,atlanta_ga,tacobell_atlanta_ga,dine_in,Dine-In,modeled,mixed,false,2.1,153,7.73,323,1180.6,715.24,0.6058,3.66,9.09,39.88,29.67,,1,1,0
2025-03-24,2025-03-24,tacobell,atlanta_ga,tacobell_atlanta_ga,drive_thru,Drive-Thru,modeled,mixed,false,2.8,527,10.64,1516,5611.97,3324.76,0.5924,3.7,9.09,40.2,28.87,,1,1,0
2025-03-24,2025-03-24,tacobell,atlanta_ga,tacobell_atlanta_ga,pickup_app,Pickup / App,modeled,mixed,true,2.7,243,9.79,658,2378.06,1397.12,0.5875,3.61,9.15,39.79,29.17,,1,1,0
2025-03-24,2025-03-24,tacobell,charlotte_nc,tacobell_charlotte_nc,carryout,Carryout,modeled,mixed,false,2.3,97,8.33,222,808.84,478.4,0.5915,3.64,9.18,42.53,28.49,,1,1,0
2025-03-24,2025-03-24,tacobell,charlotte_nc,tacobell_charlotte_nc,delivery,Delivery,modeled,mixed,true,3.0,103,12.17,316,1249.01,536.49,0.4295,3.95,9.11,40.09,29.02,,1,1,0
2025-03-24,2025-03-24,tacobell,charlotte_nc,tacobell_charlotte_nc,dine_in,Dine-In,modeled,mixed,false,2.1,118,7.83,253,921.79,558.61,0.606,3.64,9.14,41.64,27.55,,1,1,0
2025-03-24,2025-03-24,tacobell,charlotte_nc,tacobell_charlotte_nc,drive_thru,Drive-Thru,modeled,mixed,false,2.8,403,10.45,1139,4210.32,2497.35,0.5931,3.7,9.08,40.2,28.63,,1,1,0
2025-03-24,2025-03-24,tacobell,charlotte_nc,tacobell_charlotte_nc,pickup_app,Pickup / App,modeled,mixed,true,2.7,188,9.77,511,1834.71,1080.64,0.589,3.59,9.14,40.41,27.74,,1,1,0
2025-03-24,2025-03-24,tacobell,chicago_il,tacobell_chicago_il,carryout,Carryout,modeled,mixed,false,2.3,132,9.21,309,1212.53,719.25,0.5932,3.92,9.14,39.63,30.04,,1,1,0
2025-03-24,2025-03-24,tacobell,chicago_il,tacobell_chicago_il,delivery,Delivery,modeled,mixed,true,3.0,142,12.73,433,1805.02,777.84,0.4309,4.17,9.09,39.0,29.12,,1,1,0
2025-03-24,2025-03-24,tacobell,chicago_il,tacobell_chicago_il,dine_in,Dine-In,modeled,mixed,false,2.1,169,8.13,350,1371.52,832.12,0.6067,3.92,9.13,40.27,28.02,,1,1,0
2025-03-24,2025-03-24,tacobell,chicago_il,tacobell_chicago_il,drive_thru,Drive-Thru,modeled,mixed,false,2.8,561,11.39,1624,6388.73,3773.16,0.5906,3.93,9.19,40.94,29.49,,1,1,0
2025-03-24,2025-03-24,tacobell,chicago_il,tacobell_chicago_il,pickup_app,Pickup / App,modeled,mixed,true,2.7,272,10.41,744,2832.51,1671.23,0.59,3.81,9.12,39.22,28.92,,1,1,0
2025-03-24,2025-03-24,tacobell,dallas_tx,tacobell_dallas_tx,carryout,Carryout,modeled,mixed,false,2.3,139,8.65,330,1204.19,714.11,0.593,3.65,9.26,41.81,28.27,,1,1,0
2025-03-24,2025-03-24,tacobell,dallas_tx,tacobell_dallas_tx,delivery,Delivery,modeled,mixed,true,3.0,147,11.81,443,1736.68,749.73,0.4317,3.92,9.07,39.74,28.06,,1,1,0
2025-03-24,2025-03-24,tacobell,dallas_tx,tacobell_dallas_tx,dine_in,Dine-In,modeled,mixed,false,2.1,169,7.75,355,1314.01,795.71,0.6056,3.7,9.18,40.21,28.33,,1,1,0
2025-03-24,2025-03-24,tacobell,dallas_tx,tacobell_dallas_tx,drive_thru,Drive-Thru,modeled,mixed,false,2.8,611,10.13,1677,6187.61,3680.46,0.5948,3.69,9.15,39.23,29.79,,1,1,0
2025-03-24,2025-03-24,tacobell,dallas_tx,tacobell_dallas_tx,pickup_app,Pickup / App,modeled,mixed,true,2.7,276,9.95,747,2745.55,1608.77,0.586,3.68,9.14,40.88,29.07,,1,1,0
2025-03-24,2025-03-24,tacobell,denver_co,tacobell_denver_co,carryout,Carryout,modeled,mixed,false,2.3,136,9.15,315,1240.45,736.21,0.5935,3.94,9.13,40.4,29.04,,1,1,0
2025-03-24,2025-03-24,tacobell,denver_co,tacobell_denver_co,delivery,Delivery,modeled,mixed,true,3.0,145,13.26,452,1924.36,830.09,0.4314,4.26,9.0,38.23,29.07,,1,1,0
2025-03-24,2025-03-24,tacobell,denver_co,tacobell_denver_co,dine_in,Dine-In,modeled,mixed,false,2.1,171,8.28,358,1418.43,856.86,0.6041,3.96,9.13,40.65,28.06,,1,1,0
2025-03-24,2025-03-24,tacobell,denver_co,tacobell_denver_co,drive_thru,Drive-Thru,modeled,mixed,false,2.8,590,11.15,1658,6582.77,3904.29,0.5931,3.97,9.07,38.91,30.4,,1,1,0
2025-03-24,2025-03-24,tacobell,denver_co,tacobell_denver_co,pickup_app,Pickup / App,modeled,mixed,true,2.7,270,10.5,733,2835.06,1671.05,0.5894,3.87,9.09,39.67,28.3,,1,1,0
2025-03-24,2025-03-24,tacobell,los_angeles_ca,tacobell_los_angeles_ca,carryout,Carryout,modeled,mixed,false,2.3,153,9.83,354,1504.32,895.47,0.5953,4.25,9.22,42.3,26.93,,1,1,0
2025-03-24,2025-03-24,tacobell,los_angeles_ca,tacobell_los_angeles_ca,delivery,Delivery,modeled,mixed,true,3.0,162,14.44,506,2345.06,1010.41,0.4309,4.63,9.17,39.98,29.68,,1,1,0
2025-03-24,2025-03-24,tacobell,los_angeles_ca,tacobell_los_angeles_ca,dine_in,Dine-In,modeled,mixed,false,2.1,179,9.32,386,1666.46,1009.01,0.6055,4.32,9.2,41.4,28.65,,1,1,0
2025-03-24,2025-03-24,tacobell,los_angeles_ca,tacobell_los_angeles_ca,drive_thru,Drive-Thru,modeled,mixed,false,2.8,648,12.24,1843,7925.91,4709.85,0.5942,4.3,9.19,41.5,28.18,,1,1,0
2025-03-24,2025-03-24,tacobell,los_angeles_ca,tacobell_los_angeles_ca,pickup_app,Pickup / App,modeled,mixed,true,2.7,284,11.86,791,3371.53,1986.89,0.5893,4.26,9.16,40.39,28.86,,1,1,0
2025-03-24,2025-03-24,tacobell,miami_fl,tacobell_miami_fl,carryout,Carryout,modeled,mixed,false,2.3,131,9.08,300,1187.19,704.31,0.5933,3.96,9.18,41.28,28.16,,1,1,0
2025-03-24,2025-03-24,tacobell,miami_fl,tacobell_miami_fl,delivery,Delivery,modeled,mixed,true,3.0,143,12.52,430,1791.56,774.14,0.4321,4.17,9.12,39.75,28.81,,1,1,0
2025-03-24,2025-03-24,tacobell,miami_fl,tacobell_miami_fl,dine_in,Dine-In,modeled,mixed,false,2.1,161,8.17,342,1317.05,800.41,0.6077,3.85,9.21,41.74,28.41,,1,1,0
2025-03-24,2025-03-24,tacobell,miami_fl,tacobell_miami_fl,drive_thru,Drive-Thru,modeled,mixed,false,2.8,557,11.11,1588,6187.05,3679.4,0.5947,3.9,9.19,41.29,27.97,,1,1,0
2025-03-24,2025-03-24,tacobell,miami_fl,tacobell_miami_fl,pickup_app,Pickup / App,modeled,mixed,true,2.7,249,10.66,688,2655.77,1564.78,0.5892,3.86,9.19,41.15,28.21,,1,1,0
2025-03-24,2025-03-24,tacobell,minneapolis_mn,tacobell_minneapolis_mn,carryout,Carryout,modeled,mixed,false,2.3,128,8.65,290,1102.91,656.29,0.5951,3.8,9.04,37.94,30.35,,1,1,0
2025-03-24,2025-03-24,tacobell,minneapolis_mn,tacobell_minneapolis_mn,delivery,Delivery,modeled,mixed,true,3.0,136,12.48,421,1701.78,733.26,0.4309,4.04,9.07,38.08,29.98,,1,1,0
2025-03-24,2025-03-24,tacobell,minneapolis_mn,tacobell_minneapolis_mn,dine_in,Dine-In,modeled,mixed,false,2.1,159,7.98,334,1265.55,765.71,0.605,3.79,9.09,40.21,28.9,,1,1,0
2025-03-24,2025-03-24,tacobell,minneapolis_mn,tacobell_minneapolis_mn,drive_thru,Drive-Thru,modeled,mixed,false,2.8,551,10.59,1538,5831.66,3457.35,0.5929,3.79,9.05,38.95,29.56,,1,1,0
2025-03-24,2025-03-24,tacobell,minneapolis_mn,tacobell_minneapolis_mn,pickup_app,Pickup / App,modeled,mixed,true,2.7,242,10.3,667,2490.44,1466.34,0.5888,3.73,9.04,38.31,29.24,,1,1,0
2025-03-24,2025-03-24,tacobell,nashville_tn,tacobell_nashville_tn,carryout,Carryout,modeled,mixed,false,2.3,106,8.25,246,877.91,520.22,0.5926,3.57,9.17,40.66,29.74,,1,1,0
2025-03-24,2025-03-24,tacobell,nashville_tn,tacobell_nashville_tn,delivery,Delivery,modeled,mixed,true,3.0,115,11.88,355,1371.15,590.18,0.4304,3.86,9.11,39.62,28.27,,1,1,0
2025-03-24,2025-03-24,tacobell,nashville_tn,tacobell_nashville_tn,dine_in,Dine-In,modeled,mixed,false,2.1,131,7.65,277,1001.79,605.34,0.6043,3.62,9.18,41.11,28.28,,1,1,0
2025-03-24,2025-03-24,tacobell,nashville_tn,tacobell_nashville_tn,drive_thru,Drive-Thru,modeled,mixed,false,2.8,441,10.5,1277,4627.84,2747.32,0.5937,3.62,9.12,39.43,29.34,,1,1,0
2025-03-24,2025-03-24,tacobell,nashville_tn,tacobell_nashville_tn,pickup_app,Pickup / App,modeled,mixed,true,2.7,206,9.79,562,2013.46,1185.01,0.5885,3.58,9.1,39.89,28.27,,1,1,0
2025-03-24,2025-03-24,tacobell,new_york_ny,tacobell_new_york_ny,carryout,Carryout,modeled,mixed,false,2.3,163,10.42,375,1695.4,1005.17,0.5929,4.52,9.15,41.72,27.66,,1,1,0
2025-03-24,2025-03-24,tacobell,new_york_ny,tacobell_new_york_ny,delivery,Delivery,modeled,mixed,true,3.0,179,14.35,527,2570.88,1105.09,0.4298,4.88,9.11,40.13,28.14,,1,1,0
2025-03-24,2025-03-24,tacobell,new_york_ny,tacobell_new_york_ny,dine_in,Dine-In,modeled,mixed,false,2.1,199,9.53,423,1893.84,1146.3,0.6053,4.48,9.2,42.27,27.77,,1,1,0
2025-03-24,2025-03-24,tacobell,new_york_ny,tacobell_new_york_ny,drive_thru,Drive-Thru,modeled,mixed,false,2.8,685,12.73,1978,8716.14,5180.88,0.5944,4.41,9.19,42.35,27.18,,1,1,0
2025-03-24,2025-03-24,tacobell,new_york_ny,tacobell_new_york_ny,pickup_app,Pickup / App,modeled,mixed,true,2.7,299,11.99,814,3587.76,2110.25,0.5882,4.41,9.14,40.49,28.8,,1,1,0
2025-03-24,2025-03-24,tacobell,phoenix_az,tacobell_phoenix_az,carryout,Carryout,modeled,mixed,false,2.3,111,8.58,256,949.65,563.77,0.5937,3.71,9.17,39.88,28.85,,1,1,0
2025-03-24,2025-03-24,tacobell,phoenix_az,tacobell_phoenix_az,delivery,Delivery,modeled,mixed,true,3.0,115,11.94,347,1378.8,593.07,0.4301,3.97,9.08,39.64,28.44,,1,1,0
2025-03-24,2025-03-24,tacobell,phoenix_az,tacobell_phoenix_az,dine_in,Dine-In,modeled,mixed,false,2.1,132,7.92,286,1047.36,634.57,0.6059,3.66,9.22,40.89,28.42,,1,1,0
2025-03-24,2025-03-24,tacobell,phoenix_az,tacobell_phoenix_az,drive_thru,Drive-Thru,modeled,mixed,false,2.8,455,10.76,1319,4899.03,2904.84,0.5929,3.71,9.18,40.44,28.62,,1,1,0
2025-03-24,2025-03-24,tacobell,phoenix_az,tacobell_phoenix_az,pickup_app,Pickup / App,modeled,mixed,true,2.7,219,9.98,596,2189.09,1284.32,0.5867,3.67,9.12,40.5,28.83,,1,1,0
