week_start,year_week,brand_id,market_id,store_id,channel,channel_name,price_zone,income_band_proxy,digital_flag,avg_items_per_check_proxy,transaction_count_proxy,avg_check_proxy,menu_units,net_sales,contribution_margin,contribution_margin_pct,avg_net_price,promo_mix_pct,value_mix_pct,premium_mix_pct,unique_items_sold,seasonal_factor,macro_factor,holiday_bump
2025-03-10,2025-03-10,qsr,charlotte_nc,qsr_charlotte_nc,carryout,Carryout,modeled,mixed,false,1.35,305,17.96,417,5475.16,3019.54,0.5515,13.13,0.0,11.16,47.97,,1,1,0
2025-03-10,2025-03-10,qsr,charlotte_nc,qsr_charlotte_nc,delivery,Delivery,modeled,mixed,true,1.52,455,22.07,718,10041.91,3635.61,0.362,13.99,0.0,12.15,47.64,,1,1,0
2025-03-10,2025-03-10,qsr,charlotte_nc,qsr_charlotte_nc,dine_in,Dine-In,modeled,mixed,false,1.6,91,20.59,147,1875.72,1061.87,0.5661,12.76,0.0,11.88,44.61,,1,1,0
2025-03-10,2025-03-10,qsr,charlotte_nc,qsr_charlotte_nc,pickup_app,Pickup / App,modeled,mixed,true,1.42,185,17.76,260,3277.88,1795.91,0.5479,12.61,0.0,12.72,45.63,,1,1,0
2025-03-10,2025-03-10,qsr,chicago_il,qsr_chicago_il,carryout,Carryout,modeled,mixed,false,1.35,270,18.14,361,4891.27,2702.84,0.5526,13.55,0.0,12.95,44.39,,1,1,0
2025-03-10,2025-03-10,qsr,chicago_il,qsr_chicago_il,delivery,Delivery,modeled,mixed,true,1.52,425,22.11,652,9395.07,3415.76,0.3636,14.41,0.0,13.52,45.1,,1,1,0
2025-03-10,2025-03-10,qsr,chicago_il,qsr_chicago_il,dine_in,Dine-In,modeled,mixed,false,1.6,79,21.86,128,1721.08,974.11,0.566,13.45,0.0,12.45,44.27,,1,1,0
2025-03-10,2025-03-10,qsr,chicago_il,qsr_chicago_il,pickup_app,Pickup / App,modeled,mixed,true,1.42,160,19.11,233,3047.59,1672.04,0.5486,13.08,0.0,14.31,43.79,,1,1,0
2025-03-10,2025-03-10,qsr,dallas_tx,qsr_dallas_tx,carryout,Carryout,modeled,mixed,false,1.35,333,18.45,462,6133.82,3378.59,0.5508,13.28,0.0,11.86,48.47,,1,1,0
2025-03-10,2025-03-10,qsr,dallas_tx,qsr_dallas_tx,delivery,Delivery,modeled,mixed,true,1.52,497,22.28,778,11084.04,4010.23,0.3618,14.25,0.0,11.66,48.43,,1,1,0
2025-03-10,2025-03-10,qsr,dallas_tx,qsr_dallas_tx,dine_in,Dine-In,modeled,mixed,false,1.6,100,20.59,157,2056.42,1159.63,0.5639,13.1,0.0,11.97,46.97,,1,1,0
2025-03-10,2025-03-10,qsr,dallas_tx,qsr_dallas_tx,pickup_app,Pickup / App,modeled,mixed,true,1.42,204,18.56,290,3790.26,2069.58,0.546,13.07,0.0,11.35,47.07,,1,1,0
2025-03-10,2025-03-10,qsr,denver_co,qsr_denver_co,carryout,Carryout,modeled,mixed,false,1.35,385,17.84,510,6865.8,3804.38,0.5541,13.46,0.0,14.19,42.76,,1,1,0
2025-03-10,2025-03-10,qsr,denver_co,qsr_denver_co,delivery,Delivery,modeled,mixed,true,1.52,580,22.12,877,12818.34,4660.48,0.3636,14.62,0.0,13.61,45.54,,1,1,0
2025-03-10,2025-03-10,qsr,denver_co,qsr_denver_co,dine_in,Dine-In,modeled,mixed,false,1.6,105,22.41,175,2361.07,1334.7,0.5653,13.49,0.0,13.72,43.1,,1,1,0
2025-03-10,2025-03-10,qsr,denver_co,qsr_denver_co,pickup_app,Pickup / App,modeled,mixed,true,1.42,222,18.79,312,4179.1,2289.55,0.5479,13.39,0.0,13.24,44.74,,1,1,0
2025-03-10,2025-03-10,qsr,los_angeles_ca,qsr_los_angeles_ca,carryout,Carryout,modeled,mixed,false,1.35,344,20.58,473,7083.26,3925.06,0.5541,14.98,0.0,14.01,43.82,,1,1,0
2025-03-10,2025-03-10,qsr,los_angeles_ca,qsr_los_angeles_ca,delivery,Delivery,modeled,mixed,true,1.52,557,24.08,841,13414.25,4891.64,0.3647,15.95,0.0,14.21,42.56,,1,1,0
2025-03-10,2025-03-10,qsr,los_angeles_ca,qsr_los_angeles_ca,dine_in,Dine-In,modeled,mixed,false,1.6,97,24.92,161,2412.64,1365.9,0.5661,14.99,0.0,13.89,43.54,,1,1,0
2025-03-10,2025-03-10,qsr,los_angeles_ca,qsr_los_angeles_ca,pickup_app,Pickup / App,modeled,mixed,true,1.42,213,20.85,299,4446.53,2435.59,0.5478,14.87,0.0,14.18,44.31,,1,1,0
2025-03-10,2025-03-10,qsr,miami_fl,qsr_miami_fl,carryout,Carryout,modeled,mixed,false,1.35,237,18.24,328,4315.37,2401.75,0.5566,13.16,0.0,15.72,41.08,,1,1,0
2025-03-10,2025-03-10,qsr,miami_fl,qsr_miami_fl,delivery,Delivery,modeled,mixed,true,1.52,359,22.45,561,8055.3,2937.93,0.3647,14.36,0.0,14.57,42.34,,1,1,0
2025-03-10,2025-03-10,qsr,miami_fl,qsr_miami_fl,dine_in,Dine-In,modeled,mixed,false,1.6,78,21.84,123,1705.97,963.26,0.5646,13.87,0.0,12.39,45.53,,1,1,0
2025-03-10,2025-03-10,qsr,miami_fl,qsr_miami_fl,pickup_app,Pickup / App,modeled,mixed,true,1.42,146,18.89,207,2750.44,1509.35,0.5488,13.29,0.0,14.19,42.09,,1,1,0
2025-03-10,2025-03-10,qsr,minneapolis_mn,qsr_minneapolis_mn,carryout,Carryout,modeled,mixed,false,1.35,380,17.63,512,6703.74,3704.26,0.5526,13.09,0.0,13.18,46.14,,1,1,0
2025-03-10,2025-03-10,qsr,minneapolis_mn,qsr_minneapolis_mn,delivery,Delivery,modeled,mixed,true,1.52,586,21.53,897,12610.56,4575.6,0.3628,14.06,0.0,12.44,45.95,,1,1,0
2025-03-10,2025-03-10,qsr,minneapolis_mn,qsr_minneapolis_mn,dine_in,Dine-In,modeled,mixed,false,1.6,102,21.48,169,2197.5,1239.49,0.564,13.0,0.0,13.37,45.48,,1,1,0
2025-03-10,2025-03-10,qsr,minneapolis_mn,qsr_minneapolis_mn,pickup_app,Pickup / App,modeled,mixed,true,1.42,220,18.81,319,4143.7,2264.83,0.5466,12.99,0.0,12.63,47.19,,1,1,0
2025-03-10,2025-03-10,qsr,nashville_tn,qsr_nashville_tn,carryout,Carryout,modeled,mixed,false,1.35,338,17.46,466,5907.58,3262.7,0.5523,12.68,0.0,12.87,46.05,,1,1,0
2025-03-10,2025-03-10,qsr,nashville_tn,qsr_nashville_tn,delivery,Delivery,modeled,mixed,true,1.52,513,21.3,803,10929.1,3956.33,0.362,13.61,0.0,12.57,47.38,,1,1,0
2025-03-10,2025-03-10,qsr,nashville_tn,qsr_nashville_tn,dine_in,Dine-In,modeled,mixed,false,1.6,97,20.29,155,1966.15,1110.23,0.5647,12.68,0.0,11.48,47.14,,1,1,0
2025-03-10,2025-03-10,qsr,nashville_tn,qsr_nashville_tn,pickup_app,Pickup / App,modeled,mixed,true,1.42,209,17.88,300,3734.24,2042.05,0.5468,12.45,0.0,12.45,45.64,,1,1,0
2025-03-10,2025-03-10,qsr,new_york_ny,qsr_new_york_ny,carryout,Carryout,modeled,mixed,false,1.35,336,20.74,461,6977.47,3880.57,0.5562,15.14,0.0,15.2,40.73,,1,1,0
2025-03-10,2025-03-10,qsr,new_york_ny,qsr_new_york_ny,delivery,Delivery,modeled,mixed,true,1.52,510,25.53,801,13031.36,4759.06,0.3652,16.27,0.0,15.1,41.75,,1,1,0
2025-03-10,2025-03-10,qsr,new_york_ny,qsr_new_york_ny,dine_in,Dine-In,modeled,mixed,false,1.6,98,24.63,160,2421.8,1373.53,0.5672,15.14,0.0,15.05,40.76,,1,1,0
2025-03-10,2025-03-10,qsr,new_york_ny,qsr_new_york_ny,pickup_app,Pickup / App,modeled,mixed,true,1.42,206,20.88,289,4299.39,2366.69,0.5505,14.88,0.0,15.13,41.19,,1,1,0
2025-03-10,2025-03-10,qsr,phoenix_az,qsr_phoenix_az,carryout,Carryout,modeled,mixed,false,1.35,329,17.82,449,5861.8,3239.88,0.5527,13.06,0.0,12.14,47.06,,1,1,0
2025-03-10,2025-03-10,qsr,phoenix_az,qsr_phoenix_az,delivery,Delivery,modeled,mixed,true,1.52,499,22.02,787,10978.11,3985.12,0.363,13.95,0.0,12.12,46.1,,1,1,0
2025-03-10,2025-03-10,qsr,phoenix_az,qsr_phoenix_az,dine_in,Dine-In,modeled,mixed,false,1.6,95,21.25,156,2022.82,1142.73,0.5649,12.97,0.0,11.84,45.33,,1,1,0
2025-03-10,2025-03-10,qsr,phoenix_az,qsr_phoenix_az,pickup_app,Pickup / App,modeled,mixed,true,1.42,204,18.63,296,3794.92,2075.68,0.547,12.82,0.0,12.46,45.82,,1,1,0
2025-03-10,2025-03-10,qsr,seattle_wa,qsr_seattle_wa,carryout,Carryout,modeled,mixed,false,1.35,286,19.85,394,5674.73,3144.5,0.5541,14.4,0.0,14.52,43.38,,1,1,0
2025-03-10,2025-03-10,qsr,seattle_wa,qsr_seattle_wa,delivery,Delivery,modeled,mixed,true,1.52,438,24.42,683,10704.31,3895.08,0.3639,15.67,0.0,12.89,44.29,,1,1,0
2025-03-10,2025-03-10,qsr,seattle_wa,qsr_seattle_wa,dine_in,Dine-In,modeled,mixed,false,1.6,84,23.67,138,1989.27,1127.79,0.5669,14.41,0.0,12.93,42.77,,1,1,0
2025-03-10,2025-03-10,qsr,seattle_wa,qsr_seattle_wa,pickup_app,Pickup / App,modeled,mixed,true,1.42,180,19.94,250,3581.17,1964.62,0.5486,14.32,0.0,13.45,44.09,,1,1,0
2025-03-17,2025-03-17,qsr,atlanta_ga,qsr_atlanta_ga,carryout,Carryout,modeled,mixed,false,1.35,301,17.33,403,5215.32,2878.2,0.5519,12.94,0.0,12.57,46.4,,1,1,0
2025-03-17,2025-03-17,qsr,atlanta_ga,qsr_atlanta_ga,delivery,Delivery,modeled,mixed,true,1.52,436,21.81,682,9509.0,3442.64,0.362,13.94,0.0,12.16,47.63,,1,1,0
2025-03-17,2025-03-17,qsr,atlanta_ga,qsr_atlanta_ga,dine_in,Dine-In,modeled,mixed,false,1.6,89,20.75,142,1841.22,1040.16,0.5649,12.97,0.0,11.39,46.66,,1,1,0
2025-03-17,2025-03-17,qsr,atlanta_ga,qsr_atlanta_ga,pickup_app,Pickup / App,modeled,mixed,true,1.42,169,18.44,246,3115.19,1704.22,0.5471,12.66,0.0,12.76,46.17,,1,1,0
2025-03-17,2025-03-17,qsr,charlotte_nc,qsr_charlotte_nc,carryout,Carryout,modeled,mixed,false,1.35,298,17.76,403,5290.97,2916.21,0.5512,13.13,0.0,11.72,48.52,,1,1,0
2025-03-17,2025-03-17,qsr,charlotte_nc,qsr_charlotte_nc,delivery,Delivery,modeled,mixed,true,1.52,473,20.7,708,9788.24,3548.91,0.3626,13.83,0.0,12.87,46.56,,1,1,0
2025-03-17,2025-03-17,qsr,charlotte_nc,qsr_charlotte_nc,dine_in,Dine-In,modeled,mixed,false,1.6,89,20.6,142,1826.48,1032.22,0.5651,12.86,0.0,12.26,45.97,,1,1,0
2025-03-17,2025-03-17,qsr,charlotte_nc,qsr_charlotte_nc,pickup_app,Pickup / App,modeled,mixed,true,1.42,182,18.37,261,3342.09,1826.58,0.5465,12.8,0.0,11.86,46.47,,1,1,0
2025-03-17,2025-03-17,qsr,chicago_il,qsr_chicago_il,carryout,Carryout,modeled,mixed,false,1.35,270,18.42,366,4970.84,2748.85,0.553,13.58,0.0,12.79,46.35,,1,1,0
2025-03-17,2025-03-17,qsr,chicago_il,qsr_chicago_il,delivery,Delivery,modeled,mixed,true,1.52,428,21.98,651,9403.97,3419.85,0.3637,14.45,0.0,13.2,45.97,,1,1,0
2025-03-17,2025-03-17,qsr,chicago_il,qsr_chicago_il,dine_in,Dine-In,modeled,mixed,false,1.6,80,22.07,131,1767.19,999.58,0.5656,13.49,0.0,12.52,44.28,,1,1,0
2025-03-17,2025-03-17,qsr,chicago_il,qsr_chicago_il,pickup_app,Pickup / App,modeled,mixed,true,1.42,158,19.4,232,3057.64,1674.79,0.5477,13.18,0.0,14.08,43.97,,1,1,0
2025-03-17,2025-03-17,qsr,dallas_tx,qsr_dallas_tx,carryout,Carryout,modeled,mixed,false,1.35,344,18.19,470,6262.12,3448.06,0.5506,13.32,0.0,11.85,48.62,,1,1,0
2025-03-17,2025-03-17,qsr,dallas_tx,qsr_dallas_tx,delivery,Delivery,modeled,mixed,true,1.52,516,21.95,795,11332.89,4092.82,0.3611,14.26,0.0,11.62,48.45,,1,1,0
2025-03-17,2025-03-17,qsr,dallas_tx,qsr_dallas_tx,dine_in,Dine-In,modeled,mixed,false,1.6,99,20.67,158,2055.34,1160.83,0.5648,13.01,0.0,12.09,45.56,,1,1,0
2025-03-17,2025-03-17,qsr,dallas_tx,qsr_dallas_tx,pickup_app,Pickup / App,modeled,mixed,true,1.42,203,18.47,287,3740.18,2039.9,0.5454,13.03,0.0,11.85,47.08,,1,1,0
2025-03-17,2025-03-17,qsr,denver_co,qsr_denver_co,carryout,Carryout,modeled,mixed,false,1.35,388,18.06,517,7005.82,3879.25,0.5537,13.55,0.0,13.45,45.35,,1,1,0
2025-03-17,2025-03-17,qsr,denver_co,qsr_denver_co,delivery,Delivery,modeled,mixed,true,1.52,592,21.87,897,12950.39,4717.36,0.3643,14.44,0.0,13.43,44.52,,1,1,0
2025-03-17,2025-03-17,qsr,denver_co,qsr_denver_co,dine_in,Dine-In,modeled,mixed,false,1.6,107,21.19,168,2261.72,1279.44,0.5657,13.46,0.0,13.33,43.94,,1,1,0
2025-03-17,2025-03-17,qsr,denver_co,qsr_denver_co,pickup_app,Pickup / App,modeled,mixed,true,1.42,222,19.71,323,4371.37,2390.54,0.5469,13.53,0.0,12.81,45.23,,1,1,0
2025-03-17,2025-03-17,qsr,los_angeles_ca,qsr_los_angeles_ca,carryout,Carryout,modeled,mixed,false,1.35,355,19.72,471,7000.58,3888.62,0.5555,14.86,0.0,13.85,42.27,,1,1,0
2025-03-17,2025-03-17,qsr,los_angeles_ca,qsr_los_angeles_ca,delivery,Delivery,modeled,mixed,true,1.52,536,25.16,838,13492.4,4913.24,0.3641,16.1,0.0,13.48,44.08,,1,1,0
2025-03-17,2025-03-17,qsr,los_angeles_ca,qsr_los_angeles_ca,dine_in,Dine-In,modeled,mixed,false,1.6,101,23.7,158,2383.32,1347.6,0.5654,15.08,0.0,13.73,44.23,,1,1,0
2025-03-17,2025-03-17,qsr,los_angeles_ca,qsr_los_angeles_ca,pickup_app,Pickup / App,modeled,mixed,true,1.42,212,20.96,304,4452.88,2445.84,0.5493,14.65,0.0,14.16,42.73,,1,1,0
2025-03-17,2025-03-17,qsr,miami_fl,qsr_miami_fl,carryout,Carryout,modeled,mixed,false,1.35,244,18.12,327,4419.66,2448.75,0.5541,13.52,0.0,14.07,43.74,,1,1,0
2025-03-17,2025-03-17,qsr,miami_fl,qsr_miami_fl,delivery,Delivery,modeled,mixed,true,1.52,365,22.45,575,8199.85,2999.88,0.3658,14.26,0.0,14.67,41.96,,1,1,0
2025-03-17,2025-03-17,qsr,miami_fl,qsr_miami_fl,dine_in,Dine-In,modeled,mixed,false,1.6,75,22.84,124,1705.74,964.5,0.5654,13.76,0.0,12.32,45.53,,1,1,0
2025-03-17,2025-03-17,qsr,miami_fl,qsr_miami_fl,pickup_app,Pickup / App,modeled,mixed,true,1.42,135,19.29,196,2597.4,1426.9,0.5494,13.25,0.0,14.17,42.82,,1,1,0
2025-03-17,2025-03-17,qsr,minneapolis_mn,qsr_minneapolis_mn,carryout,Carryout,modeled,mixed,false,1.35,363,18.67,508,6782.17,3740.28,0.5515,13.35,0.0,11.9,47.54,,1,1,0
2025-03-17,2025-03-17,qsr,minneapolis_mn,qsr_minneapolis_mn,delivery,Delivery,modeled,mixed,true,1.52,573,21.53,885,12343.6,4484.95,0.3633,13.95,0.0,12.77,44.87,,1,1,0
2025-03-17,2025-03-17,qsr,minneapolis_mn,qsr_minneapolis_mn,dine_in,Dine-In,modeled,mixed,false,1.6,103,21.38,169,2201.87,1243.87,0.5649,13.03,0.0,12.37,45.03,,1,1,0
2025-03-17,2025-03-17,qsr,minneapolis_mn,qsr_minneapolis_mn,pickup_app,Pickup / App,modeled,mixed,true,1.42,234,18.13,328,4241.32,2317.11,0.5463,12.93,0.0,13.12,47.09,,1,1,0
2025-03-17,2025-03-17,qsr,nashville_tn,qsr_nashville_tn,carryout,Carryout,modeled,mixed,false,1.35,326,17.92,455,5838.26,3217.88,0.5512,12.83,0.0,11.47,47.7,,1,1,0
2025-03-17,2025-03-17,qsr,nashville_tn,qsr_nashville_tn,delivery,Delivery,modeled,mixed,true,1.52,537,20.58,820,11049.55,4011.21,0.363,13.48,0.0,12.59,46.15,,1,1,0
2025-03-17,2025-03-17,qsr,nashville_tn,qsr_nashville_tn,dine_in,Dine-In,modeled,mixed,false,1.6,100,20.26,160,2035.07,1146.99,0.5636,12.72,0.0,12.1,48.01,,1,1,0
2025-03-17,2025-03-17,qsr,nashville_tn,qsr_nashville_tn,pickup_app,Pickup / App,modeled,mixed,true,1.42,206,17.65,290,3638.82,1987.57,0.5462,12.55,0.0,12.05,46.32,,1,1,0
2025-03-17,2025-03-17,qsr,new_york_ny,qsr_new_york_ny,carryout,Carryout,modeled,mixed,false,1.35,349,20.3,464,7082.2,3928.09,0.5546,15.26,0.0,14.88,41.75,,1,1,0
2025-03-17,2025-03-17,qsr,new_york_ny,qsr_new_york_ny,delivery,Delivery,modeled,mixed,true,1.52,510,25.31,795,12917.82,4722.8,0.3656,16.25,0.0,15.1,42.14,,1,1,0
2025-03-17,2025-03-17,qsr,new_york_ny,qsr_new_york_ny,dine_in,Dine-In,modeled,mixed,false,1.6,99,24.61,160,2435.24,1381.05,0.5671,15.22,0.0,14.63,41.52,,1,1,0
2025-03-17,2025-03-17,qsr,new_york_ny,qsr_new_york_ny,pickup_app,Pickup / App,modeled,mixed,true,1.42,205,20.94,287,4286.41,2356.72,0.5498,14.94,0.0,15.15,40.96,,1,1,0
2025-03-17,2025-03-17,qsr,phoenix_az,qsr_phoenix_az,carryout,Carryout,modeled,mixed,false,1.35,339,17.88,461,6061.69,3341.93,0.5513,13.15,0.0,12.24,47.04,,1,1,0
2025-03-17,2025-03-17,qsr,phoenix_az,qsr_phoenix_az,delivery,Delivery,modeled,mixed,true,1.52,536,21.05,807,11272.63,4083.96,0.3623,13.97,0.0,12.91,46.88,,1,1,0
2025-03-17,2025-03-17,qsr,phoenix_az,qsr_phoenix_az,dine_in,Dine-In,modeled,mixed,false,1.6,95,21.02,155,1995.1,1129.09,0.5659,12.87,0.0,12.06,44.78,,1,1,0
2025-03-17,2025-03-17,qsr,phoenix_az,qsr_phoenix_az,pickup_app,Pickup / App,modeled,mixed,true,1.42,200,18.65,294,3727.92,2042.0,0.5478,12.68,0.0,13.1,44.41,,1,1,0
2025-03-17,2025-03-17,qsr,seattle_wa,qsr_seattle_wa,carryout,Carryout,modeled,mixed,false,1.35,291,19.28,391,5616.85,3117.99,0.5551,14.37,0.0,13.85,43.29,,1,1,0
2025-03-17,2025-03-17,qsr,seattle_wa,qsr_seattle_wa,delivery,Delivery,modeled,mixed,true,1.52,432,24.66,683,10661.94,3882.13,0.3641,15.61,0.0,13.3,44.78,,1,1,0
2025-03-17,2025-03-17,qsr,seattle_wa,qsr_seattle_wa,dine_in,Dine-In,modeled,mixed,false,1.6,82,23.89,134,1962.1,1109.48,0.5655,14.64,0.0,12.72,43.37,,1,1,0
2025-03-17,2025-03-17,qsr,seattle_wa,qsr_seattle_wa,pickup_app,Pickup / App,modeled,mixed,true,1.42,174,20.03,243,3492.31,1910.83,0.5472,14.37,0.0,14.37,44.71,,1,1,0
2025-03-24,2025-03-24,qsr,atlanta_ga,qsr_atlanta_ga,carryout,Carryout,modeled,mixed,false,1.35,320,16.6,444,5304.76,2927.33,0.5518,11.95,7.74,12.99,47.14,,1,1,0
2025-03-24,2025-03-24,qsr,atlanta_ga,qsr_atlanta_ga,delivery,Delivery,modeled,mixed,true,1.52,464,21.0,706,9750.85,3537.05,0.3627,13.81,0.0,12.56,45.68,,1,1,0
2025-03-24,2025-03-24,qsr,atlanta_ga,qsr_atlanta_ga,dine_in,Dine-In,modeled,mixed,false,1.6,83,21.43,138,1787.23,1009.42,0.5648,12.95,0.0,11.23,45.9,,1,1,0
2025-03-24,2025-03-24,qsr,atlanta_ga,qsr_atlanta_ga,pickup_app,Pickup / App,modeled,mixed,true,1.42,194,16.86,281,3274.46,1789.68,0.5466,11.65,7.79,13.71,46.16,,1,1,0
2025-03-24,2025-03-24,qsr,charlotte_nc,qsr_charlotte_nc,carryout,Carryout,modeled,mixed,false,1.35,333,16.12,455,5373.88,2969.42,0.5526,11.81,7.75,13.01,44.74,,1,1,0
2025-03-24,2025-03-24,qsr,charlotte_nc,qsr_charlotte_nc,delivery,Delivery,modeled,mixed,true,1.52,464,21.37,713,9918.53,3586.44,0.3616,13.91,0.0,12.73,46.81,,1,1,0
2025-03-24,2025-03-24,qsr,charlotte_nc,qsr_charlotte_nc,dine_in,Dine-In,modeled,mixed,false,1.6,90,20.97,146,1882.7,1063.61,0.5649,12.9,0.0,11.9,45.63,,1,1,0
2025-03-24,2025-03-24,qsr,charlotte_nc,qsr_charlotte_nc,pickup_app,Pickup / App,modeled,mixed,true,1.42,208,16.68,298,3470.03,1897.39,0.5468,11.64,7.77,13.31,46.84,,1,1,0
2025-03-24,2025-03-24,qsr,chicago_il,qsr_chicago_il,carryout,Carryout,modeled,mixed,false,1.35,309,16.14,412,4980.44,2765.73,0.5553,12.09,7.76,15.18,42.43,,1,1,0
2025-03-24,2025-03-24,qsr,chicago_il,qsr_chicago_il,delivery,Delivery,modeled,mixed,true,1.52,411,21.85,628,8987.52,3272.98,0.3642,14.31,0.0,13.59,44.57,,1,1,0
2025-03-24,2025-03-24,qsr,chicago_il,qsr_chicago_il,dine_in,Dine-In,modeled,mixed,false,1.6,79,21.91,129,1731.68,979.64,0.5657,13.42,0.0,12.78,44.0,,1,1,0
2025-03-24,2025-03-24,qsr,chicago_il,qsr_chicago_il,pickup_app,Pickup / App,modeled,mixed,true,1.42,177,17.85,262,3168.38,1737.51,0.5484,12.09,7.74,14.18,44.33,,1,1,0
2025-03-24,2025-03-24,qsr,dallas_tx,qsr_dallas_tx,carryout,Carryout,modeled,mixed,false,1.35,373,16.81,522,6269.4,3465.29,0.5527,12.01,7.75,12.18,45.33,,1,1,0
2025-03-24,2025-03-24,qsr,dallas_tx,qsr_dallas_tx,delivery,Delivery,modeled,mixed,true,1.52,529,22.09,824,11689.99,4229.93,0.3618,14.19,0.0,11.84,48.8,,1,1,0
2025-03-24,2025-03-24,qsr,dallas_tx,qsr_dallas_tx,dine_in,Dine-In,modeled,mixed,false,1.6,96,21.45,158,2063.76,1164.95,0.5645,13.06,0.0,11.93,47.42,,1,1,0
2025-03-24,2025-03-24,qsr,dallas_tx,qsr_dallas_tx,pickup_app,Pickup / App,modeled,mixed,true,1.42,228,17.41,328,3963.88,2159.19,0.5447,12.09,7.74,11.98,49.06,,1,1,0
2025-03-24,2025-03-24,qsr,denver_co,qsr_denver_co,carryout,Carryout,modeled,mixed,false,1.35,416,16.63,567,6920.85,3841.72,0.5551,12.21,7.75,15.0,41.92,,1,1,0
2025-03-24,2025-03-24,qsr,denver_co,qsr_denver_co,delivery,Delivery,modeled,mixed,true,1.52,601,21.46,897,12900.65,4701.09,0.3644,14.38,0.0,14.02,43.28,,1,1,0
2025-03-24,2025-03-24,qsr,denver_co,qsr_denver_co,dine_in,Dine-In,modeled,mixed,false,1.6,107,21.69,169,2311.11,1305.14,0.5647,13.68,0.0,12.69,45.12,,1,1,0
2025-03-24,2025-03-24,qsr,denver_co,qsr_denver_co,pickup_app,Pickup / App,modeled,mixed,true,1.42,245,17.6,352,4306.23,2363.63,0.5489,12.23,7.75,14.02,44.62,,1,1,0
2025-03-24,2025-03-24,qsr,los_angeles_ca,qsr_los_angeles_ca,carryout,Carryout,modeled,mixed,false,1.35,398,19.07,551,7593.5,4205.45,0.5538,13.78,7.75,14.64,43.0,,1,1,0
2025-03-24,2025-03-24,qsr,los_angeles_ca,qsr_los_angeles_ca,delivery,Delivery,modeled,mixed,true,1.52,544,24.52,838,13329.75,4859.09,0.3645,15.91,0.0,14.86,43.83,,1,1,0
2025-03-24,2025-03-24,qsr,los_angeles_ca,qsr_los_angeles_ca,dine_in,Dine-In,modeled,mixed,false,1.6,97,24.48,159,2379.83,1346.54,0.5658,14.97,0.0,14.14,43.17,,1,1,0
2025-03-24,2025-03-24,qsr,los_angeles_ca,qsr_los_angeles_ca,pickup_app,Pickup / App,modeled,mixed,true,1.42,243,18.76,343,4563.46,2514.32,0.551,13.3,7.75,15.0,41.34,,1,1,0
2025-03-24,2025-03-24,qsr,miami_fl,qsr_miami_fl,carryout,Carryout,modeled,mixed,false,1.35,259,17.03,364,4416.41,2457.98,0.5566,12.13,7.75,15.93,41.09,,1,1,0
2025-03-24,2025-03-24,qsr,miami_fl,qsr_miami_fl,delivery,Delivery,modeled,mixed,true,1.52,374,21.53,566,8060.11,2944.44,0.3653,14.24,0.0,15.0,42.01,,1,1,0
2025-03-24,2025-03-24,qsr,miami_fl,qsr_miami_fl,dine_in,Dine-In,modeled,mixed,false,1.6,78,21.29,122,1654.1,936.31,0.5661,13.56,0.0,13.14,44.42,,1,1,0
2025-03-24,2025-03-24,qsr,miami_fl,qsr_miami_fl,pickup_app,Pickup / App,modeled,mixed,true,1.42,161,17.16,230,2761.65,1519.5,0.5502,12.01,7.76,15.68,40.91,,1,1,0
2025-03-24,2025-03-24,qsr,minneapolis_mn,qsr_minneapolis_mn,carryout,Carryout,modeled,mixed,false,1.35,421,16.25,566,6842.37,3780.29,0.5525,12.09,7.76,13.16,46.57,,1,1,0
2025-03-24,2025-03-24,qsr,minneapolis_mn,qsr_minneapolis_mn,delivery,Delivery,modeled,mixed,true,1.52,588,20.76,877,12215.49,4434.55,0.363,13.93,0.0,13.29,45.75,,1,1,0
2025-03-24,2025-03-24,qsr,minneapolis_mn,qsr_minneapolis_mn,dine_in,Dine-In,modeled,mixed,false,1.6,105,21.71,175,2290.01,1290.92,0.5637,13.09,0.0,13.17,45.63,,1,1,0
2025-03-24,2025-03-24,qsr,minneapolis_mn,qsr_minneapolis_mn,pickup_app,Pickup / App,modeled,mixed,true,1.42,239,16.96,344,4058.35,2221.98,0.5475,11.8,7.74,13.5,45.69,,1,1,0
2025-03-24,2025-03-24,qsr,nashville_tn,qsr_nashville_tn,carryout,Carryout,modeled,mixed,false,1.35,375,16.47,525,6173.84,3406.69,0.5518,11.76,7.76,12.07,47.58,,1,1,0
2025-03-24,2025-03-24,qsr,nashville_tn,qsr_nashville_tn,delivery,Delivery,modeled,mixed,true,1.52,514,21.29,802,10933.65,3964.16,0.3626,13.63,0.0,11.31,47.26,,1,1,0
2025-03-24,2025-03-24,qsr,nashville_tn,qsr_nashville_tn,dine_in,Dine-In,modeled,mixed,false,1.6,99,20.46,158,2027.2,1141.86,0.5633,12.83,0.0,11.46,48.06,,1,1,0
2025-03-24,2025-03-24,qsr,nashville_tn,qsr_nashville_tn,pickup_app,Pickup / App,modeled,mixed,true,1.42,225,16.51,323,3708.28,2026.76,0.5465,11.48,7.74,12.57,46.17,,1,1,0
2025-03-24,2025-03-24,qsr,new_york_ny,qsr_new_york_ny,carryout,Carryout,modeled,mixed,false,1.35,381,18.77,516,7150.36,3975.45,0.556,13.86,7.74,15.63,40.92,,1,1,0
