week_start,brand_id,brand_name,system_sales,system_orders,avg_check,contribution_margin,contribution_margin_pct,digital_mix_pct,delivery_mix_pct,market_id,market_name,store_count_proxy,pickup_mix_pct
2025-05-05,tacobell,Taco Bell,10650.19,931,11.44,6095.61,0.5723,34.38,13.89,atlanta_ga,Atlanta,31,20.5
2025-05-05,tacobell,Taco Bell,8217.22,736,11.16,4725.49,0.5751,33.84,13.59,charlotte_nc,Charlotte,24,20.25
2025-05-05,tacobell,Taco Bell,12475.12,1050,11.88,7144.46,0.5727,34.72,13.8,chicago_il,Chicago,33,20.93
2025-05-05,tacobell,Taco Bell,11812.78,1053,11.22,6778.47,0.5738,34.87,14.24,dallas_tx,Dallas-Fort Worth,34,20.63
2025-05-05,tacobell,Taco Bell,13048.75,1090,11.97,7485.15,0.5736,34.06,13.42,denver_co,Denver,33,20.63
2025-05-05,tacobell,Taco Bell,15330.72,1173,13.07,8785.18,0.573,34.44,13.82,los_angeles_ca,Los Angeles,33,20.61
2025-05-05,tacobell,Taco Bell,11934.66,1011,11.8,6863.32,0.5751,34.51,14.02,miami_fl,Miami,31,20.49
2025-05-05,tacobell,Taco Bell,11410.16,999,11.42,6547.6,0.5738,34.47,13.9,minneapolis_mn,Minneapolis,32,20.57
2025-05-05,tacobell,Taco Bell,9098.64,826,11.02,5213.96,0.573,34.61,14.1,nashville_tn,Nashville,28,20.5
2025-05-05,tacobell,Taco Bell,16582.68,1223,13.56,9535.41,0.575,34.45,13.6,new_york_ny,New York City,33,20.85
2025-05-05,tacobell,Taco Bell,9664.58,865,11.17,5544.67,0.5737,34.62,13.84,phoenix_az,Phoenix,28,20.77
2025-05-05,tacobell,Taco Bell,14172.86,1095,12.94,8114.29,0.5725,34.53,13.87,seattle_wa,Seattle,32,20.66
2025-05-12,tacobell,Taco Bell,10599.28,964,11.0,6075.84,0.5732,34.08,13.45,atlanta_ga,Atlanta,31,20.63
2025-05-12,tacobell,Taco Bell,8150.24,733,11.12,4679.6,0.5742,34.09,13.51,charlotte_nc,Charlotte,24,20.58
2025-05-12,tacobell,Taco Bell,12465.54,1043,11.95,7145.0,0.5732,33.53,13.73,chicago_il,Chicago,33,19.8
2025-05-12,tacobell,Taco Bell,11916.62,1053,11.32,6839.29,0.5739,34.9,13.86,dallas_tx,Dallas-Fort Worth,34,21.04
2025-05-12,tacobell,Taco Bell,12985.54,1078,12.05,7429.15,0.5721,33.65,14.01,denver_co,Denver,33,19.64
2025-05-12,tacobell,Taco Bell,15518.33,1191,13.03,8911.4,0.5742,34.45,14.06,los_angeles_ca,Los Angeles,33,20.39
2025-05-12,tacobell,Taco Bell,11943.13,994,12.02,6868.23,0.5751,34.46,13.91,miami_fl,Miami,31,20.56
2025-05-12,tacobell,Taco Bell,11360.33,996,11.41,6503.93,0.5725,34.8,14.16,minneapolis_mn,Minneapolis,32,20.64
2025-05-12,tacobell,Taco Bell,8967.98,827,10.84,5134.4,0.5725,34.74,13.92,nashville_tn,Nashville,28,20.83
2025-05-12,tacobell,Taco Bell,16795.66,1249,13.45,9639.69,0.5739,34.95,13.95,new_york_ny,New York City,33,21.0
2025-05-12,tacobell,Taco Bell,9633.39,865,11.14,5510.57,0.572,33.97,13.96,phoenix_az,Phoenix,28,20.01
2025-05-12,tacobell,Taco Bell,14213.86,1110,12.81,8154.72,0.5737,33.65,13.62,seattle_wa,Seattle,32,20.03
2025-05-19,tacobell,Taco Bell,11417.18,1150,9.93,6536.2,0.5725,33.09,13.24,atlanta_ga,Atlanta,31,19.85
2025-05-19,tacobell,Taco Bell,8669.19,873,9.93,4966.24,0.5729,34.52,13.63,charlotte_nc,Charlotte,24,20.88
2025-05-19,tacobell,Taco Bell,13563.18,1282,10.58,7755.35,0.5718,33.79,13.5,chicago_il,Chicago,33,20.29
2025-05-19,tacobell,Taco Bell,13065.73,1326,9.85,7473.05,0.572,33.09,13.13,dallas_tx,Dallas-Fort Worth,34,19.95
2025-05-19,tacobell,Taco Bell,14039.08,1321,10.63,8033.78,0.5722,33.63,13.47,denver_co,Denver,33,20.16
2025-05-19,tacobell,Taco Bell,16662.8,1439,11.58,9529.16,0.5719,34.25,13.56,los_angeles_ca,Los Angeles,33,20.69
2025-05-19,tacobell,Taco Bell,13271.35,1255,10.57,7601.57,0.5728,33.08,13.14,miami_fl,Miami,31,19.94
2025-05-19,tacobell,Taco Bell,12394.89,1238,10.01,7090.27,0.572,33.37,13.27,minneapolis_mn,Minneapolis,32,20.1
2025-05-19,tacobell,Taco Bell,9904.38,1026,9.65,5649.61,0.5704,33.8,13.73,nashville_tn,Nashville,28,20.07
2025-05-19,tacobell,Taco Bell,18372.66,1514,12.14,10523.01,0.5728,33.75,13.64,new_york_ny,New York City,33,20.12
2025-05-19,tacobell,Taco Bell,10322.68,1036,9.96,5907.96,0.5723,33.33,13.27,phoenix_az,Phoenix,28,20.06
2025-05-19,tacobell,Taco Bell,15508.42,1354,11.45,8868.82,0.5719,33.53,13.38,seattle_wa,Seattle,32,20.15
2025-05-26,tacobell,Taco Bell,10582.27,943,11.22,6062.1,0.5729,34.65,13.92,atlanta_ga,Atlanta,31,20.73
2025-05-26,tacobell,Taco Bell,8123.06,722,11.25,4658.55,0.5735,34.32,13.94,charlotte_nc,Charlotte,24,20.38
2025-05-26,tacobell,Taco Bell,12381.82,1058,11.7,7107.91,0.5741,35.17,13.85,chicago_il,Chicago,33,21.32
2025-05-26,tacobell,Taco Bell,12071.41,1095,11.02,6932.76,0.5743,33.82,13.69,dallas_tx,Dallas-Fort Worth,34,20.13
2025-05-26,tacobell,Taco Bell,12887.09,1079,11.94,7397.89,0.5741,34.42,13.74,denver_co,Denver,33,20.68
2025-05-26,tacobell,Taco Bell,15148.53,1133,13.37,8683.93,0.5733,34.48,14.01,los_angeles_ca,Los Angeles,33,20.46
2025-05-26,tacobell,Taco Bell,12056.08,1008,11.96,6924.8,0.5744,34.54,13.61,miami_fl,Miami,31,20.93
2025-05-26,tacobell,Taco Bell,11533.95,1021,11.3,6633.8,0.5752,33.76,13.39,minneapolis_mn,Minneapolis,32,20.37
2025-05-26,tacobell,Taco Bell,9119.0,837,10.89,5228.81,0.5734,34.57,13.7,nashville_tn,Nashville,28,20.87
2025-05-26,tacobell,Taco Bell,16312.33,1199,13.6,9360.4,0.5738,34.54,13.97,new_york_ny,New York City,33,20.56
2025-05-26,tacobell,Taco Bell,9612.74,863,11.14,5518.53,0.5741,34.01,13.47,phoenix_az,Phoenix,28,20.54
2025-05-26,tacobell,Taco Bell,14065.35,1093,12.87,8049.96,0.5723,34.5,14.2,seattle_wa,Seattle,32,20.3
2025-06-02,tacobell,Taco Bell,10762.99,964,11.16,6200.22,0.5761,34.41,13.87,atlanta_ga,Atlanta,31,20.54
2025-06-02,tacobell,Taco Bell,8286.18,732,11.32,4773.56,0.5761,34.07,14.0,charlotte_nc,Charlotte,24,20.07
2025-06-02,tacobell,Taco Bell,12563.93,1082,11.61,7250.14,0.5771,34.06,13.52,chicago_il,Chicago,33,20.54
2025-06-02,tacobell,Taco Bell,12144.85,1083,11.21,6993.58,0.5758,34.46,13.83,dallas_tx,Dallas-Fort Worth,34,20.63
2025-06-02,tacobell,Taco Bell,12896.98,1090,11.83,7430.84,0.5762,34.6,13.9,denver_co,Denver,33,20.7
2025-06-02,tacobell,Taco Bell,15300.57,1168,13.1,8800.78,0.5752,34.63,14.27,los_angeles_ca,Los Angeles,33,20.36
2025-06-02,tacobell,Taco Bell,12282.42,1027,11.96,7108.01,0.5787,34.24,13.55,miami_fl,Miami,31,20.69
2025-06-02,tacobell,Taco Bell,11472.04,1012,11.34,6607.98,0.576,34.5,13.78,minneapolis_mn,Minneapolis,32,20.71
2025-06-02,tacobell,Taco Bell,9346.44,857,10.91,5391.24,0.5768,34.26,13.84,nashville_tn,Nashville,28,20.42
2025-06-02,tacobell,Taco Bell,17064.9,1266,13.48,9843.18,0.5768,34.35,13.89,new_york_ny,New York City,33,20.46
2025-06-02,tacobell,Taco Bell,9802.98,875,11.2,5654.86,0.5769,34.16,14.16,phoenix_az,Phoenix,28,20.0
2025-06-02,tacobell,Taco Bell,14580.63,1122,13.0,8400.2,0.5761,34.23,13.83,seattle_wa,Seattle,32,20.4
2025-06-09,tacobell,Taco Bell,10688.63,958,11.16,6163.55,0.5766,34.41,14.1,atlanta_ga,Atlanta,31,20.31
2025-06-09,tacobell,Taco Bell,8408.11,757,11.11,4848.93,0.5767,34.01,13.89,charlotte_nc,Charlotte,24,20.11
2025-06-09,tacobell,Taco Bell,12660.97,1067,11.87,7303.66,0.5769,33.73,13.36,chicago_il,Chicago,33,20.38
2025-06-09,tacobell,Taco Bell,12169.2,1077,11.3,7015.63,0.5765,34.85,14.3,dallas_tx,Dallas-Fort Worth,34,20.55
2025-06-09,tacobell,Taco Bell,13080.35,1080,12.11,7521.95,0.5751,34.49,13.9,denver_co,Denver,33,20.59
2025-06-09,tacobell,Taco Bell,15660.05,1192,13.14,9057.95,0.5784,33.41,13.23,los_angeles_ca,Los Angeles,33,20.18
2025-06-09,tacobell,Taco Bell,12251.61,1044,11.74,7077.5,0.5777,34.73,13.91,miami_fl,Miami,31,20.82
2025-06-09,tacobell,Taco Bell,11542.08,1009,11.44,6638.6,0.5752,34.55,14.2,minneapolis_mn,Minneapolis,32,20.35
2025-06-09,tacobell,Taco Bell,9297.88,845,11.0,5378.56,0.5785,33.7,13.44,nashville_tn,Nashville,28,20.26
2025-06-09,tacobell,Taco Bell,16874.57,1259,13.4,9737.62,0.5771,34.63,13.89,new_york_ny,New York City,33,20.74
2025-06-09,tacobell,Taco Bell,9727.49,863,11.27,5616.97,0.5774,34.78,14.04,phoenix_az,Phoenix,28,20.75
2025-06-09,tacobell,Taco Bell,14567.75,1144,12.73,8392.86,0.5761,34.64,13.99,seattle_wa,Seattle,32,20.66
2025-06-16,tacobell,Taco Bell,11729.89,1198,9.79,6741.87,0.5748,33.26,13.39,atlanta_ga,Atlanta,31,19.86
2025-06-16,tacobell,Taco Bell,9099.53,916,9.93,5222.02,0.5739,33.63,13.44,charlotte_nc,Charlotte,24,20.19
2025-06-16,tacobell,Taco Bell,13475.71,1284,10.5,7725.0,0.5733,33.68,13.59,chicago_il,Chicago,33,20.09
2025-06-16,tacobell,Taco Bell,13389.86,1342,9.98,7702.17,0.5752,33.71,13.35,dallas_tx,Dallas-Fort Worth,34,20.36
2025-06-16,tacobell,Taco Bell,14177.54,1329,10.67,8135.6,0.5738,34.11,13.62,denver_co,Denver,33,20.49
2025-06-16,tacobell,Taco Bell,16989.65,1467,11.58,9787.83,0.5761,33.32,13.34,los_angeles_ca,Los Angeles,33,19.98
2025-06-16,tacobell,Taco Bell,13325.19,1269,10.5,7683.47,0.5766,33.13,13.01,miami_fl,Miami,31,20.12
2025-06-16,tacobell,Taco Bell,12686.72,1232,10.3,7288.3,0.5745,33.58,13.45,minneapolis_mn,Minneapolis,32,20.13
2025-06-16,tacobell,Taco Bell,10042.22,1039,9.67,5776.04,0.5752,33.42,13.3,nashville_tn,Nashville,28,20.11
2025-06-16,tacobell,Taco Bell,18607.29,1547,12.03,10719.69,0.5761,33.82,13.37,new_york_ny,New York City,33,20.46
2025-06-16,tacobell,Taco Bell,10591.72,1053,10.06,6073.8,0.5734,34.58,13.68,phoenix_az,Phoenix,28,20.9
2025-06-16,tacobell,Taco Bell,15807.08,1372,11.52,9088.99,0.575,33.76,13.2,seattle_wa,Seattle,32,20.55
2025-06-23,tacobell,Taco Bell,10592.5,966,10.97,6122.62,0.578,34.61,13.82,atlanta_ga,Atlanta,31,20.8
2025-06-23,tacobell,Taco Bell,8414.46,763,11.03,4841.59,0.5754,34.38,13.89,charlotte_nc,Charlotte,24,20.49
2025-06-23,tacobell,Taco Bell,12806.65,1079,11.87,7399.09,0.5778,33.91,13.63,chicago_il,Chicago,33,20.28
2025-06-23,tacobell,Taco Bell,12236.76,1104,11.08,7069.81,0.5778,34.02,13.81,dallas_tx,Dallas-Fort Worth,34,20.21
2025-06-23,tacobell,Taco Bell,13138.9,1120,11.73,7595.94,0.5781,34.51,13.82,denver_co,Denver,33,20.7
2025-06-23,tacobell,Taco Bell,15381.78,1173,13.11,8877.02,0.5771,34.75,13.77,los_angeles_ca,Los Angeles,33,20.97
2025-06-23,tacobell,Taco Bell,12246.06,1026,11.94,7057.68,0.5763,34.69,13.71,miami_fl,Miami,31,20.98
2025-06-23,tacobell,Taco Bell,11547.16,1029,11.22,6649.79,0.5759,34.38,13.95,minneapolis_mn,Minneapolis,32,20.43
2025-06-23,tacobell,Taco Bell,9339.65,850,10.99,5387.07,0.5768,35.21,14.1,nashville_tn,Nashville,28,21.11
2025-06-23,tacobell,Taco Bell,16821.19,1258,13.37,9728.64,0.5784,34.82,14.24,new_york_ny,New York City,33,20.58
2025-06-23,tacobell,Taco Bell,9942.3,897,11.08,5723.99,0.5757,34.13,13.68,phoenix_az,Phoenix,28,20.45
2025-06-23,tacobell,Taco Bell,14556.42,1118,13.02,8393.88,0.5766,34.64,13.89,seattle_wa,Seattle,32,20.75
2025-06-30,tacobell,Taco Bell,10817.4,979,11.05,6222.29,0.5752,34.31,13.7,atlanta_ga,Atlanta,31,20.61
2025-06-30,tacobell,Taco Bell,8242.98,738,11.17,4750.96,0.5764,34.62,14.32,charlotte_nc,Charlotte,24,20.29
2025-06-30,tacobell,Taco Bell,12700.59,1088,11.67,7318.82,0.5763,34.27,13.84,chicago_il,Chicago,33,20.43
2025-06-30,tacobell,Taco Bell,11976.17,1067,11.22,6920.49,0.5779,34.26,13.6,dallas_tx,Dallas-Fort Worth,34,20.66
2025-06-30,tacobell,Taco Bell,12997.11,1075,12.09,7485.55,0.5759,34.7,13.74,denver_co,Denver,33,20.97
2025-06-30,tacobell,Taco Bell,15580.3,1187,13.13,8968.03,0.5756,33.81,13.78,los_angeles_ca,Los Angeles,33,20.03
2025-06-30,tacobell,Taco Bell,12157.39,1026,11.85,7011.29,0.5767,34.32,14.05,miami_fl,Miami,31,20.27
2025-06-30,tacobell,Taco Bell,11788.35,1034,11.4,6797.67,0.5766,33.58,13.4,minneapolis_mn,Minneapolis,32,20.18
2025-06-30,tacobell,Taco Bell,9264.13,839,11.04,5354.06,0.5779,34.24,13.45,nashville_tn,Nashville,28,20.79
2025-06-30,tacobell,Taco Bell,16949.8,1277,13.27,9798.64,0.5781,34.49,13.62,new_york_ny,New York City,33,20.87
2025-06-30,tacobell,Taco Bell,9777.0,883,11.07,5648.65,0.5777,34.41,13.9,phoenix_az,Phoenix,28,20.51
2025-06-30,tacobell,Taco Bell,14334.08,1091,13.14,8250.11,0.5756,34.21,13.61,seattle_wa,Seattle,32,20.6
2025-07-07,tacobell,Taco Bell,10755.03,971,11.08,6210.67,0.5775,34.4,14.01,atlanta_ga,Atlanta,31,20.39
2025-07-07,tacobell,Taco Bell,8367.56,746,11.22,4823.95,0.5765,34.42,14.13,charlotte_nc,Charlotte,24,20.29
2025-07-07,tacobell,Taco Bell,12667.78,1076,11.77,7304.25,0.5766,33.97,13.76,chicago_il,Chicago,33,20.21
2025-07-07,tacobell,Taco Bell,12027.21,1074,11.2,6937.87,0.5768,34.26,13.84,dallas_tx,Dallas-Fort Worth,34,20.41
2025-07-07,tacobell,Taco Bell,12811.05,1074,11.93,7388.53,0.5767,34.69,13.76,denver_co,Denver,33,20.93
2025-07-07,tacobell,Taco Bell,15556.03,1185,13.13,8992.9,0.5781,34.64,13.77,los_angeles_ca,Los Angeles,33,20.88
2025-07-07,tacobell,Taco Bell,12138.28,1011,12.01,7008.31,0.5774,34.52,13.78,miami_fl,Miami,31,20.74
2025-07-07,tacobell,Taco Bell,11609.73,1018,11.4,6705.88,0.5776,34.75,13.91,minneapolis_mn,Minneapolis,32,20.84
2025-07-07,tacobell,Taco Bell,9141.62,837,10.92,5252.4,0.5746,34.79,14.01,nashville_tn,Nashville,28,20.78
2025-07-07,tacobell,Taco Bell,16765.07,1247,13.44,9689.66,0.578,34.26,13.69,new_york_ny,New York City,33,20.56
2025-07-07,tacobell,Taco Bell,9578.28,858,11.16,5521.85,0.5765,34.43,14.19,phoenix_az,Phoenix,28,20.24
2025-07-07,tacobell,Taco Bell,14503.95,1124,12.9,8369.05,0.577,34.13,14.01,seattle_wa,Seattle,32,20.12
2025-07-14,tacobell,Taco Bell,11527.45,1163,9.91,6616.87,0.574,34.18,13.91,atlanta_ga,Atlanta,31,20.27
2025-07-14,tacobell,Taco Bell,9059.87,918,9.87,5217.33,0.5759,34.36,13.14,charlotte_nc,Charlotte,24,21.23
2025-07-14,tacobell,Taco Bell,13697.91,1291,10.61,7886.11,0.5757,34.05,13.35,chicago_il,Chicago,33,20.7
2025-07-14,tacobell,Taco Bell,13286.17,1322,10.05,7639.61,0.575,34.03,13.44,dallas_tx,Dallas-Fort Worth,34,20.59
2025-07-14,tacobell,Taco Bell,14026.48,1324,10.59,8062.01,0.5748,34.58,14.16,denver_co,Denver,33,20.42
2025-07-14,tacobell,Taco Bell,16846.93,1441,11.69,9683.89,0.5748,33.94,13.65,los_angeles_ca,Los Angeles,33,20.28
2025-07-14,tacobell,Taco Bell,13229.45,1241,10.66,7607.55,0.575,34.36,13.64,miami_fl,Miami,31,20.72
2025-07-14,tacobell,Taco Bell,12452.32,1228,10.14,7146.29,0.5739,34.32,13.71,minneapolis_mn,Minneapolis,32,20.61
2025-07-14,tacobell,Taco Bell,10002.05,1049,9.53,5738.79,0.5738,33.82,13.65,nashville_tn,Nashville,28,20.17
2025-07-14,tacobell,Taco Bell,18711.48,1548,12.09,10775.1,0.5759,33.88,13.61,new_york_ny,New York City,33,20.28
2025-07-14,tacobell,Taco Bell,10530.75,1066,9.88,6066.95,0.5761,33.83,13.57,phoenix_az,Phoenix,28,20.25
2025-07-14,tacobell,Taco Bell,15623.71,1360,11.49,8965.81,0.5739,34.52,13.5,seattle_wa,Seattle,32,21.02
2025-07-21,tacobell,Taco Bell,10864.64,974,11.15,6254.42,0.5757,35.18,14.12,atlanta_ga,Atlanta,31,21.06
2025-07-21,tacobell,Taco Bell,8353.64,751,11.12,4823.65,0.5774,34.36,13.87,charlotte_nc,Charlotte,24,20.49
2025-07-21,tacobell,Taco Bell,12661.49,1077,11.76,7322.14,0.5783,34.34,13.95,chicago_il,Chicago,33,20.39
2025-07-21,tacobell,Taco Bell,12096.99,1096,11.04,6978.08,0.5768,34.65,13.59,dallas_tx,Dallas-Fort Worth,34,21.05
2025-07-21,tacobell,Taco Bell,13233.46,1097,12.06,7626.48,0.5763,34.31,13.74,denver_co,Denver,33,20.57
2025-07-21,tacobell,Taco Bell,15357.28,1154,13.31,8847.96,0.5761,34.63,13.83,los_angeles_ca,Los Angeles,33,20.8
2025-07-21,tacobell,Taco Bell,12077.19,1009,11.97,6967.34,0.5769,34.37,13.82,miami_fl,Miami,31,20.55
2025-07-21,tacobell,Taco Bell,11681.49,1022,11.43,6732.35,0.5763,34.09,14.03,minneapolis_mn,Minneapolis,32,20.06
2025-07-21,tacobell,Taco Bell,9256.63,863,10.73,5338.42,0.5767,34.67,13.73,nashville_tn,Nashville,28,20.94
2025-07-21,tacobell,Taco Bell,16884.11,1236,13.66,9742.52,0.577,34.22,13.68,new_york_ny,New York City,33,20.54
2025-07-21,tacobell,Taco Bell,9683.72,863,11.22,5589.19,0.5772,34.17,13.78,phoenix_az,Phoenix,28,20.39
2025-07-21,tacobell,Taco Bell,14570.2,1119,13.02,8373.82,0.5747,34.08,13.82,seattle_wa,Seattle,32,20.26
2025-07-28,tacobell,Taco Bell,10627.62,962,11.05,6125.04,0.5763,34.49,13.83,atlanta_ga,Atlanta,31,20.67
2025-07-28,tacobell,Taco Bell,8388.64,766,10.95,4841.32,0.5771,34.24,13.78,charlotte_nc,Charlotte,24,20.46
2025-07-28,tacobell,Taco Bell,12768.41,1066,11.98,7354.63,0.576,34.02,13.58,chicago_il,Chicago,33,20.44
2025-07-28,tacobell,Taco Bell,12094.79,1094,11.06,6978.19,0.577,34.25,13.44,dallas_tx,Dallas-Fort Worth,34,20.81
2025-07-28,tacobell,Taco Bell,13119.0,1080,12.15,7562.67,0.5765,34.25,14.01,denver_co,Denver,33,20.24
2025-07-28,tacobell,Taco Bell,15430.6,1174,13.14,8921.57,0.5782,34.27,13.76,los_angeles_ca,Los Angeles,33,20.5
2025-07-28,tacobell,Taco Bell,12261.44,1016,12.07,7087.32,0.578,34.28,13.85,miami_fl,Miami,31,20.43
2025-07-28,tacobell,Taco Bell,11687.08,1028,11.37,6740.39,0.5767,33.4,13.53,minneapolis_mn,Minneapolis,32,19.87
2025-07-28,tacobell,Taco Bell,9409.74,880,10.69,5425.88,0.5766,34.14,13.77,nashville_tn,Nashville,28,20.37
2025-07-28,tacobell,Taco Bell,17228.13,1278,13.48,9949.95,0.5775,34.3,13.38,new_york_ny,New York City,33,20.92
2025-07-28,tacobell,Taco Bell,9736.81,880,11.06,5604.43,0.5756,34.6,13.87,phoenix_az,Phoenix,28,20.73
2025-07-28,tacobell,Taco Bell,14370.39,1105,13.0,8266.18,0.5752,34.71,14.06,seattle_wa,Seattle,32,20.66
2025-08-04,tacobell,Taco Bell,10927.26,966,11.31,6308.8,0.5773,34.54,13.92,atlanta_ga,Atlanta,31,20.62
2025-08-04,tacobell,Taco Bell,8268.28,763,10.84,4770.16,0.5769,35.04,14.16,charlotte_nc,Charlotte,24,20.87
2025-08-04,tacobell,Taco Bell,12720.82,1080,11.78,7338.8,0.5769,33.6,13.24,chicago_il,Chicago,33,20.36
2025-08-04,tacobell,Taco Bell,12147.84,1095,11.09,7028.26,0.5786,34.64,13.58,dallas_tx,Dallas-Fort Worth,34,21.05
2025-08-04,tacobell,Taco Bell,13222.63,1110,11.91,7631.46,0.5772,34.24,13.6,denver_co,Denver,33,20.64
2025-08-04,tacobell,Taco Bell,15681.81,1210,12.96,9043.86,0.5767,34.05,13.74,los_angeles_ca,Los Angeles,33,20.32
2025-08-04,tacobell,Taco Bell,12487.15,1060,11.78,7193.27,0.5761,34.55,14.15,miami_fl,Miami,31,20.4
2025-08-04,tacobell,Taco Bell,11704.36,1008,11.61,6737.67,0.5757,34.5,13.76,minneapolis_mn,Minneapolis,32,20.74
2025-08-04,tacobell,Taco Bell,9264.66,860,10.77,5346.89,0.5771,34.29,13.9,nashville_tn,Nashville,28,20.39
2025-08-04,tacobell,Taco Bell,16929.97,1257,13.47,9757.11,0.5763,34.62,14.0,new_york_ny,New York City,33,20.63
2025-08-04,tacobell,Taco Bell,9728.44,884,11.01,5621.19,0.5778,34.55,13.87,phoenix_az,Phoenix,28,20.69
2025-08-04,tacobell,Taco Bell,14476.62,1132,12.79,8335.49,0.5758,34.77,13.97,seattle_wa,Seattle,32,20.8
2025-08-11,tacobell,Taco Bell,11666.7,1192,9.79,6710.56,0.5752,33.92,13.39,atlanta_ga,Atlanta,31,20.53
2025-08-11,tacobell,Taco Bell,8966.6,897,10.0,5159.14,0.5754,34.16,13.5,charlotte_nc,Charlotte,24,20.66
2025-08-11,tacobell,Taco Bell,13543.88,1274,10.63,7772.22,0.5739,33.74,13.79,chicago_il,Chicago,33,19.95
2025-08-11,tacobell,Taco Bell,13059.57,1327,9.84,7514.88,0.5754,33.74,13.34,dallas_tx,Dallas-Fort Worth,34,20.4
2025-08-11,tacobell,Taco Bell,14126.37,1308,10.8,8103.3,0.5736,33.74,13.61,denver_co,Denver,33,20.13
2025-08-11,tacobell,Taco Bell,16944.94,1494,11.34,9757.7,0.5758,33.45,13.61,los_angeles_ca,Los Angeles,33,19.85
2025-08-11,tacobell,Taco Bell,13169.27,1244,10.59,7584.98,0.576,34.06,13.28,miami_fl,Miami,31,20.78
2025-08-11,tacobell,Taco Bell,12585.29,1233,10.21,7212.91,0.5731,33.99,13.61,minneapolis_mn,Minneapolis,32,20.38
2025-08-11,tacobell,Taco Bell,10170.41,1071,9.5,5853.5,0.5755,34.12,13.51,nashville_tn,Nashville,28,20.6
2025-08-11,tacobell,Taco Bell,18527.18,1553,11.93,10654.79,0.5751,34.35,13.58,new_york_ny,New York City,33,20.76
2025-08-11,tacobell,Taco Bell,10612.92,1061,10.0,6092.98,0.5741,34.01,13.75,phoenix_az,Phoenix,28,20.26
2025-08-11,tacobell,Taco Bell,15713.24,1364,11.52,9024.35,0.5743,33.85,13.45,seattle_wa,Seattle,32,20.4
2025-08-18,tacobell,Taco Bell,10725.58,972,11.03,6192.34,0.5773,34.93,13.85,atlanta_ga,Atlanta,31,21.08
2025-08-18,tacobell,Taco Bell,8435.93,756,11.16,4863.91,0.5766,34.44,13.57,charlotte_nc,Charlotte,24,20.87
2025-08-18,tacobell,Taco Bell,12623.64,1064,11.86,7280.96,0.5768,33.95,13.57,chicago_il,Chicago,33,20.37
2025-08-18,tacobell,Taco Bell,11947.72,1075,11.11,6882.13,0.576,35.15,14.07,dallas_tx,Dallas-Fort Worth,34,21.08
2025-08-18,tacobell,Taco Bell,12995.14,1081,12.02,7474.95,0.5752,35.07,14.29,denver_co,Denver,33,20.79
2025-08-18,tacobell,Taco Bell,15562.77,1197,13.0,8958.45,0.5756,34.44,13.78,los_angeles_ca,Los Angeles,33,20.67
2025-08-18,tacobell,Taco Bell,12258.23,1029,11.91,7078.8,0.5775,34.31,13.83,miami_fl,Miami,31,20.48
2025-08-18,tacobell,Taco Bell,11698.45,1037,11.28,6764.12,0.5782,33.86,13.33,minneapolis_mn,Minneapolis,32,20.53
2025-08-18,tacobell,Taco Bell,9296.58,854,10.89,5358.39,0.5764,34.87,13.83,nashville_tn,Nashville,28,21.04
2025-08-18,tacobell,Taco Bell,16916.41,1240,13.64,9758.02,0.5768,34.58,14.11,new_york_ny,New York City,33,20.48
2025-08-18,tacobell,Taco Bell,9795.78,866,11.31,5644.44,0.5762,35.04,13.83,phoenix_az,Phoenix,28,21.22
2025-08-18,tacobell,Taco Bell,14576.0,1118,13.04,8385.03,0.5753,34.63,14.01,seattle_wa,Seattle,32,20.62
2025-08-25,tacobell,Taco Bell,10808.82,971,11.13,6236.09,0.5769,34.03,13.9,atlanta_ga,Atlanta,31,20.14
2025-08-25,tacobell,Taco Bell,8454.62,755,11.2,4873.53,0.5764,34.47,13.96,charlotte_nc,Charlotte,24,20.5
2025-08-25,tacobell,Taco Bell,12606.48,1061,11.88,7263.85,0.5762,34.26,13.46,chicago_il,Chicago,33,20.81
2025-08-25,tacobell,Taco Bell,12111.27,1082,11.19,6985.49,0.5768,34.7,13.79,dallas_tx,Dallas-Fort Worth,34,20.91
2025-08-25,tacobell,Taco Bell,13283.64,1100,12.08,7633.55,0.5747,34.27,14.09,denver_co,Denver,33,20.18
2025-08-25,tacobell,Taco Bell,15628.89,1195,13.08,8999.51,0.5758,34.19,13.75,los_angeles_ca,Los Angeles,33,20.44
2025-08-25,tacobell,Taco Bell,12340.4,1038,11.89,7108.76,0.5761,34.01,13.51,miami_fl,Miami,31,20.5
2025-08-25,tacobell,Taco Bell,11532.05,1017,11.34,6643.01,0.576,34.73,13.91,minneapolis_mn,Minneapolis,32,20.82
2025-08-25,tacobell,Taco Bell,9413.84,867,10.86,5424.8,0.5763,34.33,13.8,nashville_tn,Nashville,28,20.52
2025-08-25,tacobell,Taco Bell,16806.44,1253,13.41,9675.0,0.5757,34.94,14.11,new_york_ny,New York City,33,20.84
2025-08-25,tacobell,Taco Bell,9668.51,863,11.2,5585.09,0.5777,35.03,13.63,phoenix_az,Phoenix,28,21.41
2025-08-25,tacobell,Taco Bell,14517.53,1110,13.08,8351.63,0.5753,34.7,14.09,seattle_wa,Seattle,32,20.61
2025-09-01,tacobell,Taco Bell,10840.15,994,10.91,6219.24,0.5737,34.61,13.71,atlanta_ga,Atlanta,31,20.9
